NoRes,NoReplayGain,Downmix,ReplayGainFast,Freeformat,Stereo,CRC,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,MPEGMode,time
0,0,0,0,0,0,0,0,1,44,320,0,3,19.14
0,1,0,0,0,0,0,0,0,48,8,0,1,14.59
0,0,0,0,0,1,0,0,1,8,8,0,1,5.82
0,0,0,1,0,1,0,0,0,22,8,0,1,7.32
0,1,0,0,0,0,0,0,0,8,8,2,2,4.08
0,0,0,0,0,0,0,0,1,48,8,0,3,17.35
0,1,0,0,0,1,0,0,0,22,160,0,1,6.28
0,0,0,0,0,0,0,0,1,48,320,0,3,17.42
0,1,0,0,0,0,0,0,0,22,8,1,1,8.22
0,0,0,0,0,0,0,0,1,48,8,0,2,16.36
0,1,0,0,0,0,0,0,0,22,8,0,3,5.68
0,1,0,0,0,1,0,0,0,8,8,0,1,2.41
0,0,0,0,0,0,0,0,1,8,8,0,1,3.63
0,0,0,0,0,0,1,0,1,8,8,1,4,5.25
0,0,0,1,0,0,0,0,0,22,8,0,3,9.55
0,0,0,0,0,0,0,0,1,48,160,0,3,17.02
0,1,0,0,0,1,0,0,0,22,8,0,1,8.45
0,0,0,1,0,0,0,0,0,22,8,0,1,9.56
0,0,0,0,0,0,0,0,1,8,8,0,3,5.27
0,1,0,0,0,0,0,0,0,22,8,0,4,7.78
0,0,0,1,0,0,0,0,0,48,8,0,4,14.6
0,0,0,0,0,0,0,0,1,44,8,0,2,15.22
0,1,0,0,0,0,0,0,0,8,8,0,2,4.11
0,1,0,0,0,1,0,0,0,8,320,0,1,4.18
0,0,0,0,0,0,0,0,1,44,320,0,2,16.76
0,0,0,0,1,0,0,0,1,44,320,0,1,19.08
0,0,0,0,0,0,0,0,1,22,8,0,2,11.47
0,1,0,0,0,0,0,0,0,44,8,0,3,17.03
0,0,0,1,0,0,0,0,0,8,160,0,2,4.75
0,0,1,0,0,1,0,0,1,22,8,0,1,11.8
0,1,0,0,0,0,0,0,0,22,8,0,1,8.04
0,0,0,0,0,0,0,0,1,22,8,2,2,12.88
0,1,0,0,0,0,0,0,0,8,8,0,4,4.34
0,1,0,0,0,0,0,0,0,8,8,0,1,4.13
1,0,0,0,0,0,0,0,1,44,8,1,1,18.46
0,0,0,0,0,0,0,0,1,48,320,0,3,14.65
0,1,0,0,0,0,0,0,0,44,8,0,3,9.53
0,1,0,0,0,0,0,0,0,22,8,0,2,5.6
0,0,0,0,0,0,0,0,1,22,160,0,2,9.63
0,0,0,0,0,0,0,0,1,48,8,0,2,12.97
0,0,0,0,0,0,0,0,1,44,8,0,1,15.33
0,0,0,0,0,0,0,0,1,8,160,0,4,3.82
0,1,0,0,0,0,0,0,0,8,8,0,2,2.29
0,1,0,0,0,1,0,0,0,44,8,0,1,10.04
0,0,0,1,0,0,0,0,0,22,8,1,4,6.31
0,1,0,0,0,1,0,0,0,22,8,0,1,4.77
0,1,0,0,0,0,1,0,0,8,8,0,3,2.07
0,1,0,0,0,0,0,0,0,22,320,0,2,6.37
0,0,0,1,0,0,0,0,0,8,160,0,4,3.37
0,0,0,1,0,1,0,0,0,48,8,0,1,10.98
0,0,0,0,0,0,0,0,1,22,320,0,1,9.65
0,0,0,0,0,0,0,0,1,22,8,1,2,8.14
0,0,0,0,0,1,0,0,1,8,8,0,1,3.56
0,0,0,1,0,0,0,0,0,44,8,0,4,11.29
0,1,0,0,0,0,0,0,0,22,8,0,3,5.02
0,1,0,0,0,0,0,0,0,22,8,0,1,4.75
0,0,0,1,0,0,0,0,0,8,8,0,3,2.73
0,1,0,0,0,0,0,0,0,48,8,0,2,7.24
0,0,0,1,1,0,0,0,0,8,160,0,4,3.6
0,1,0,0,0,0,0,0,0,8,8,0,2,2.04
0,0,0,0,0,0,0,0,1,48,8,0,3,13.24
0,0,0,1,0,0,0,0,0,44,8,0,4,12.74
0,1,1,0,0,0,0,0,0,8,8,0,3,2.37
0,0,0,1,0,1,0,0,0,44,8,0,1,12.76
0,0,0,0,0,0,0,0,1,22,8,2,2,8.09
0,1,0,0,0,1,0,0,0,48,8,0,1,7.17
0,1,0,0,0,0,0,0,0,22,8,0,1,5.54
1,1,0,0,0,0,0,0,0,22,8,0,1,5.86
0,1,0,0,0,0,0,0,0,44,320,0,3,18.78
0,0,0,0,0,0,0,0,1,8,320,0,2,4.02
0,0,0,0,0,0,0,0,1,44,320,0,2,26.13
0,1,0,0,0,0,0,0,0,48,320,0,3,11.34
0,0,0,0,0,0,0,0,1,22,320,0,3,9.77
0,0,0,1,0,0,0,0,0,8,320,0,4,4.78
0,1,0,0,0,0,0,0,0,8,320,0,3,4.18
0,0,0,0,0,0,0,0,1,8,320,0,2,6.14
0,0,0,0,0,0,0,0,1,44,320,0,2,16.7
0,0,0,0,0,0,0,0,1,22,320,0,4,9.65
0,1,0,0,0,0,0,0,0,22,320,0,2,6.31
0,0,0,1,0,0,1,0,0,8,320,0,2,4.78
0,0,0,0,0,0,0,0,1,22,320,0,2,14.57
0,0,0,0,0,1,0,0,1,22,320,0,1,14.55
0,1,0,0,0,0,0,0,0,8,320,0,1,4.4
0,0,0,1,0,0,0,0,0,44,320,0,4,22.06
0,0,0,1,0,0,0,0,0,22,320,0,1,8.03
0,0,0,0,0,0,0,0,1,22,320,0,2,11.72
0,0,0,0,0,0,0,0,1,8,320,0,3,6.25
0,1,0,0,0,0,0,0,0,8,320,0,1,2.61
0,0,0,1,1,0,0,0,0,44,320,0,2,22.14
0,0,0,0,0,0,0,0,1,44,320,0,3,26.07
0,0,0,1,0,1,0,0,0,8,320,0,1,4.77
0,0,1,0,0,0,0,0,1,48,320,0,2,24.13
0,1,0,0,0,1,0,0,0,48,320,0,1,16.51
1,0,0,0,0,0,0,0,1,8,320,0,1,5.72
0,0,0,0,0,0,0,0,1,22,320,0,2,10.3
0,0,0,1,0,0,0,0,0,22,8,0,2,9.75
0,0,0,1,0,0,0,0,0,48,320,0,2,19.72
0,0,0,0,0,0,0,0,1,44,320,0,2,17.86
0,0,0,0,0,0,0,0,1,22,320,0,1,14.48
0,0,0,0,0,1,0,0,1,48,160,0,1,21.02
0,0,0,0,0,0,0,0,1,48,320,0,2,18.3
0,0,0,0,0,0,0,0,1,44,160,0,1,16.13
0,0,0,0,0,0,0,0,1,48,8,0,4,13.26
0,0,0,0,0,0,0,0,1,48,320,0,3,14.7
0,0,0,0,0,0,1,0,1,44,8,0,3,20.5
0,1,0,0,0,0,0,0,0,22,320,0,2,10.03
0,0,0,1,0,0,0,0,0,22,160,0,4,11.78
0,0,0,1,0,1,0,0,0,8,8,0,1,4.73
0,0,0,0,0,0,0,0,1,22,8,0,1,12.12
0,0,0,0,0,0,0,0,1,44,160,0,4,25.61
0,0,0,1,0,0,0,0,0,48,160,0,1,11.51
0,0,0,1,0,1,0,0,0,44,160,0,1,21.65
0,0,0,1,0,0,0,0,0,8,320,0,3,4.82
0,0,0,0,0,0,0,0,1,48,160,0,3,14.76
0,1,0,0,1,0,0,0,0,44,8,0,2,10.4
0,0,0,0,0,0,0,0,1,8,160,0,3,5.87
0,0,0,1,0,0,0,0,0,44,160,0,2,21.48
0,0,1,0,0,0,0,0,1,44,320,0,2,26.3
0,1,0,0,0,0,0,0,0,8,8,0,4,4.12
0,1,0,0,0,0,0,0,0,22,320,0,3,10.06
1,0,0,1,0,1,0,0,0,22,160,0,1,11.64
0,0,0,1,0,0,0,0,0,48,8,0,2,10.74
0,0,0,1,0,0,0,0,0,48,8,0,2,19.74
0,0,0,1,0,0,0,0,0,8,8,0,2,4.67
0,0,0,0,0,0,0,0,1,44,8,0,3,15.13
0,0,0,0,0,0,0,0,1,48,8,0,3,17.32
0,0,0,0,0,0,0,0,1,44,8,0,2,18.25
0,0,0,0,0,0,0,0,1,22,8,0,1,8.85
0,1,0,0,0,0,0,0,0,44,8,0,2,9.6
0,0,0,0,0,0,0,0,1,8,8,0,2,3.69
0,0,0,0,0,0,1,0,1,48,8,0,2,21.3
0,0,0,0,0,0,0,0,1,22,8,0,3,11.42
0,0,0,1,0,1,0,0,0,48,8,0,1,19.66
0,0,0,0,0,0,0,0,1,44,8,0,1,27.45
0,1,0,0,0,1,0,0,0,22,8,0,1,9.86
0,0,0,0,0,0,0,0,1,48,8,0,4,21.49
0,1,0,0,0,0,0,0,0,48,8,0,3,6.83
0,0,0,0,0,0,0,0,1,22,8,0,2,13.24
0,0,0,0,0,0,0,0,1,8,8,0,1,6.06
0,0,0,0,0,0,0,0,1,48,8,0,2,13.13
0,0,0,1,0,0,0,0,0,48,8,0,3,19.77
0,0,0,1,0,0,0,0,0,8,8,0,4,4.72
0,1,1,0,0,0,0,0,0,22,8,0,3,8.05
0,0,0,1,0,0,0,0,0,8,8,0,4,4.69
0,1,0,0,0,0,0,0,0,8,8,0,1,3.93
1,0,0,0,0,0,0,0,1,8,8,0,4,5.75
0,0,0,1,0,0,0,0,0,48,8,2,2,8.85
0,1,0,0,0,1,0,0,0,48,8,0,1,5.58
0,0,0,0,0,0,0,0,1,22,8,1,3,8.07
0,0,0,0,0,0,0,0,1,48,320,0,3,15.27
0,0,0,0,0,0,0,0,1,22,8,1,2,8.1
0,0,0,0,0,1,0,0,1,22,8,0,1,8.13
0,0,0,0,0,1,0,0,1,48,8,0,1,13.26
0,0,0,1,0,0,0,0,0,8,8,0,4,2.95
0,1,0,0,0,1,1,0,0,44,8,0,1,9.53
0,0,0,0,0,0,0,0,1,22,8,0,1,8.91
0,1,0,0,0,1,0,0,0,22,160,0,1,6.66
0,0,0,0,0,1,0,0,1,8,320,0,1,4.01
0,0,0,1,0,0,0,0,0,22,8,0,1,6.4
0,0,0,0,0,0,0,0,1,22,8,2,2,8.11
0,1,0,0,0,0,0,0,0,44,8,0,3,9.45
0,0,0,0,0,0,0,0,1,22,8,1,4,8.14
0,0,0,0,0,0,0,0,1,44,8,0,2,16.11
0,0,0,0,0,0,0,0,1,44,8,1,2,13.75
0,0,0,0,0,0,0,0,1,8,8,0,2,3.3
0,0,0,1,0,0,0,0,0,8,160,0,4,3.4
0,1,0,0,1,0,0,0,0,8,320,0,2,3.71
0,1,0,0,0,1,0,0,0,8,8,0,1,2.04
0,0,0,0,0,0,0,0,1,22,160,0,3,9.57
0,0,0,1,0,0,0,0,0,8,8,0,1,2.94
0,1,1,0,0,1,0,0,0,8,160,0,1,2.58
0,1,0,0,0,0,0,0,0,22,8,0,2,5.61
0,0,0,0,0,0,0,0,1,44,8,2,2,14.62
0,0,0,1,0,0,0,0,0,8,8,0,4,3.05
0,1,0,0,0,0,0,0,0,22,8,0,1,4.76
1,1,0,0,0,0,0,0,0,8,8,0,3,2.29
0,0,0,0,0,0,0,0,1,22,8,0,2,13.37
0,0,0,1,0,0,0,0,0,8,160,0,2,3.34
0,1,0,0,0,0,0,0,0,44,8,0,2,14.31
0,0,0,1,0,0,0,0,0,44,8,0,2,20.04
0,0,0,1,0,0,0,0,0,44,8,0,2,16.18
0,0,0,1,0,0,0,0,0,48,320,0,2,12.74
0,0,0,0,0,0,0,0,1,48,8,0,2,14.0
0,0,0,1,0,0,0,0,0,44,8,0,2,12.62
0,0,0,0,0,0,1,0,1,48,8,1,2,20.58
0,0,0,1,0,0,0,0,0,22,8,0,2,11.78
0,0,0,1,0,0,0,0,0,8,160,0,2,4.8
0,1,0,0,0,0,0,0,0,44,8,2,2,16.19
0,0,0,1,0,0,0,0,0,8,8,0,2,4.6
0,0,0,0,0,0,0,0,1,44,160,0,2,16.07
0,0,0,1,0,0,0,0,0,22,160,0,2,11.71
0,1,0,0,0,0,0,0,0,8,8,0,2,4.12
0,0,0,1,0,0,0,0,0,44,320,0,2,14.28
0,0,0,0,1,0,0,0,1,8,320,0,2,6.81
0,1,0,0,0,0,0,0,0,22,8,0,2,9.41
0,0,0,1,0,0,0,0,0,44,8,0,2,21.87
0,0,1,0,0,0,0,0,1,48,160,0,2,23.69
0,1,0,0,0,0,0,0,0,22,8,0,2,9.77
0,0,0,1,0,0,0,0,0,44,8,2,2,19.41
0,0,0,1,0,0,0,0,0,8,8,0,2,4.66
0,1,0,0,0,0,0,0,0,8,8,1,2,3.67
1,0,0,1,0,0,0,0,0,48,8,2,2,18.14
0,0,0,0,0,0,0,0,1,48,8,0,3,13.23
0,1,0,0,0,1,0,0,0,22,320,0,1,10.85
0,1,0,0,0,0,0,0,0,8,8,0,4,4.12
0,0,0,1,0,0,0,0,0,48,8,0,1,17.0
0,0,0,0,0,0,0,0,1,48,8,0,2,13.0
0,0,0,1,0,1,0,0,0,44,320,0,1,15.32
0,0,0,0,0,0,0,0,1,48,8,1,2,12.25
0,0,0,1,0,0,1,0,0,48,160,0,4,18.05
0,1,0,0,0,0,0,0,0,22,8,0,2,9.38
0,1,0,0,0,0,0,0,0,8,160,0,2,4.37
0,1,0,0,0,1,0,0,0,22,8,0,1,11.27
0,0,0,0,0,0,0,0,1,8,160,0,1,5.82
0,1,0,0,0,0,0,0,0,44,8,2,2,14.36
0,0,0,0,0,0,0,0,1,44,8,1,2,18.86
0,0,0,0,0,0,0,0,1,48,8,0,4,23.56
0,0,0,0,0,0,0,0,1,48,8,1,3,11.54
0,1,0,0,0,0,0,0,0,48,160,0,3,10.16
0,0,0,0,0,0,0,0,1,8,8,0,3,5.7
0,0,0,1,0,0,0,0,0,48,320,0,2,11.88
0,0,0,0,1,0,0,0,1,48,320,0,2,17.13
0,0,0,0,0,0,0,0,1,22,8,0,2,11.51
0,0,0,0,0,0,0,0,1,44,8,1,3,18.47
0,0,0,1,0,0,0,0,0,22,320,0,3,9.62
0,0,1,0,0,0,0,0,1,8,8,1,3,5.29
0,0,0,1,0,1,0,0,0,8,8,0,1,4.65
0,0,0,0,0,0,0,0,1,22,8,2,3,13.84
0,1,0,0,0,0,0,0,0,8,8,0,1,4.36
0,1,0,0,0,0,0,0,0,44,320,0,2,13.19
1,0,0,0,0,0,0,0,1,48,8,1,1,16.48
0,0,0,0,0,0,0,0,1,22,160,0,4,9.75
0,0,0,0,0,1,0,0,1,22,8,2,1,8.12
0,1,0,0,0,0,0,0,0,8,8,0,3,2.33
0,1,0,0,0,0,0,0,0,8,8,0,2,2.53
0,1,0,0,0,0,0,0,0,48,8,0,3,7.11
0,0,0,0,0,0,0,0,1,22,160,0,2,9.68
0,1,0,0,0,0,1,0,0,22,8,0,1,5.67
0,1,0,0,0,1,0,0,0,22,8,1,1,4.75
0,0,0,0,0,0,0,0,1,44,160,0,2,16.03
0,0,0,1,0,1,0,0,0,8,160,0,1,3.25
0,0,0,1,0,0,0,0,0,48,8,2,1,8.84
0,0,0,0,0,0,0,0,1,44,8,1,2,13.74
0,1,0,0,0,0,0,0,0,44,8,0,4,8.57
0,0,0,1,0,0,0,0,0,22,320,0,4,7.98
0,0,0,0,0,0,0,0,1,8,8,0,3,3.65
0,0,0,0,0,0,0,0,1,48,8,0,2,13.36
0,0,0,0,0,0,0,0,1,8,8,0,2,3.64
0,0,0,0,0,0,0,0,1,44,8,1,2,13.73
0,0,0,0,1,1,0,0,1,22,160,0,1,9.72
0,0,0,0,0,0,0,0,1,44,8,0,3,14.67
0,1,0,0,0,0,0,0,0,44,8,0,3,9.51
0,0,0,1,0,0,0,0,0,48,8,1,2,8.85
0,0,1,1,0,0,0,0,0,48,8,0,3,10.53
0,0,0,1,0,0,0,0,0,44,8,0,1,12.83
0,0,0,0,0,0,0,0,1,22,8,2,4,8.56
0,0,0,1,0,0,0,0,0,8,8,0,3,2.91
0,1,0,0,0,0,0,0,0,8,160,0,1,2.72
1,0,0,1,0,0,0,0,0,22,8,0,2,7.32
0,0,0,0,0,0,0,0,1,22,160,0,1,14.49
0,0,0,0,0,0,0,0,1,8,320,0,2,5.86
0,0,0,0,0,0,0,0,1,22,8,0,3,9.26
0,0,0,0,0,0,0,0,1,44,320,0,4,16.78
0,0,0,0,0,1,0,0,1,44,320,0,1,16.68
0,0,0,0,0,0,1,0,1,22,160,0,2,14.54
0,0,0,0,0,1,0,0,1,22,160,0,1,14.47
0,0,0,0,0,0,0,0,1,8,160,0,1,5.85
0,0,0,0,0,1,0,0,1,44,160,0,1,25.74
0,0,0,1,0,0,0,0,0,44,320,0,1,22.19
0,0,0,1,0,0,0,0,0,8,8,0,4,4.66
0,0,0,1,0,1,0,0,0,8,8,0,1,2.89
0,0,0,0,0,0,0,0,1,44,160,0,2,22.26
0,0,0,0,0,0,0,0,1,8,160,0,2,6.12
0,0,0,0,0,1,0,0,1,48,320,0,1,14.65
0,1,0,0,1,0,0,0,0,22,8,0,1,8.04
0,0,0,1,0,0,0,0,0,22,320,0,3,12.42
0,0,0,1,0,0,0,0,0,8,8,0,3,4.68
0,0,1,1,0,1,0,0,0,8,160,0,1,4.76
0,0,0,0,0,0,0,0,1,22,8,0,2,11.44
0,1,0,0,0,0,0,0,0,8,320,0,4,4.36
1,0,0,1,0,0,0,0,0,8,320,0,4,4.76
0,1,0,0,0,0,0,0,0,8,8,0,2,3.9
0,0,0,1,0,0,0,0,0,48,8,2,2,8.86
0,0,0,0,0,0,0,0,1,44,8,0,2,15.24
0,0,0,1,0,0,0,0,0,8,8,0,2,2.94
0,0,0,1,0,0,1,0,0,22,8,0,4,10.03
0,1,0,0,0,0,0,0,0,22,8,0,2,9.49
0,0,0,1,0,1,0,0,0,8,160,0,1,4.79
0,1,0,0,0,1,0,0,0,22,160,0,1,10.09
0,0,0,1,0,0,0,0,0,8,8,0,1,4.95
0,0,0,1,0,0,0,0,0,44,8,2,2,17.6
0,0,0,1,0,0,0,0,0,8,8,0,1,4.82
0,0,0,1,0,0,0,0,0,22,8,0,4,10.69
0,1,0,0,0,0,0,0,0,22,8,0,3,5.61
0,0,0,0,0,0,0,0,1,48,8,0,4,20.61
0,0,0,1,0,0,0,0,0,8,320,0,4,4.78
0,1,0,0,0,0,0,0,0,8,320,0,3,2.56
0,1,0,0,1,0,0,0,0,22,160,0,4,8.56
0,0,0,0,0,0,0,0,1,44,8,0,2,21.02
0,0,0,0,0,0,0,0,1,8,160,0,3,5.82
0,0,0,1,0,0,0,0,0,8,160,0,3,5.05
0,0,1,1,0,0,0,0,0,48,8,0,1,19.11
0,1,0,0,0,0,0,0,0,48,8,0,3,10.97
0,0,0,0,0,0,0,0,1,22,8,2,2,13.86
0,0,0,1,0,1,0,0,0,44,8,0,1,21.13
0,1,0,0,0,0,0,0,0,22,8,0,2,10.46
1,0,0,0,0,0,0,0,1,22,8,1,2,13.49
0,1,0,0,0,0,0,0,0,44,320,0,4,11.04
0,1,0,0,0,0,0,0,0,48,320,0,2,8.63
0,0,0,0,0,0,0,0,1,48,8,1,2,11.51
0,0,0,0,0,0,1,0,1,48,8,1,2,18.22
0,0,0,0,0,0,0,0,1,22,320,0,2,14.77
0,1,0,0,0,0,0,0,0,22,160,0,2,10.67
0,0,0,1,0,1,0,0,0,8,8,0,1,4.31
0,1,0,0,0,0,0,0,0,22,320,0,1,10.05
0,0,0,1,0,0,0,0,0,44,8,2,3,16.03
0,1,0,0,0,0,0,0,0,22,8,0,2,9.17
0,0,0,1,0,0,0,0,0,44,8,0,4,19.76
0,0,0,1,0,1,0,0,0,22,320,0,1,7.95
0,0,0,1,0,0,0,0,0,8,8,0,1,4.67
0,0,0,0,0,1,0,0,1,48,8,0,1,13.16
0,1,0,0,1,0,0,0,0,8,160,0,4,4.52
0,0,0,0,0,0,0,0,1,44,8,0,2,18.35
0,0,0,1,0,0,0,0,0,44,8,0,3,20.27
0,0,0,1,0,0,0,0,0,8,160,0,1,4.74
0,0,1,0,0,0,0,0,1,22,8,1,1,11.53
0,0,0,0,0,0,0,0,1,22,8,0,2,14.57
0,0,0,1,0,1,0,0,0,8,8,2,1,4.58
0,0,0,0,0,0,0,0,1,8,8,0,2,5.53
0,1,0,0,0,0,0,0,0,44,160,0,2,12.76
1,0,0,0,0,0,0,0,1,44,8,0,3,23.06
0,0,0,1,0,0,0,0,0,22,8,0,2,7.27
0,0,0,1,0,0,0,0,0,22,8,0,3,7.22
0,0,0,0,0,0,1,0,1,22,160,0,2,9.65
0,1,0,0,0,0,0,0,0,22,160,0,4,6.33
0,0,0,0,0,0,0,0,1,48,160,0,2,14.15
0,0,0,1,0,1,0,0,0,22,160,0,1,7.95
0,1,0,0,0,0,0,0,0,8,320,0,1,2.57
0,0,0,0,0,0,0,0,1,8,8,1,2,3.3
0,0,0,0,0,1,0,0,1,22,8,0,1,8.07
0,0,0,1,0,0,0,0,0,8,8,0,4,2.92
0,1,0,0,0,0,0,0,0,22,8,0,4,5.51
0,0,0,0,0,0,0,0,1,48,8,0,2,13.16
0,0,0,0,0,0,0,0,1,8,8,0,2,3.47
0,0,0,0,1,1,0,0,1,8,8,0,1,3.82
0,1,0,0,0,0,0,0,0,48,8,0,1,5.3
0,0,0,0,0,0,0,0,1,44,8,0,3,15.28
0,0,0,1,0,0,0,0,0,44,8,1,3,11.42
0,0,1,0,0,1,0,0,1,44,8,1,1,14.63
0,0,0,0,0,0,0,0,1,22,8,0,2,8.87
0,0,0,1,0,0,0,0,0,22,8,2,4,6.4
0,0,0,1,0,0,0,0,0,48,8,0,3,10.52
0,1,0,0,0,0,0,0,0,48,8,0,4,7.1
1,1,0,0,0,0,0,0,0,44,320,0,2,11.55
0,0,0,0,0,0,0,0,1,44,8,1,2,13.77
0,1,0,0,0,0,1,0,0,8,8,0,3,2.55
0,0,0,0,0,0,0,0,1,22,160,0,2,9.71
0,0,0,0,0,0,0,0,1,48,160,0,2,14.94
0,0,0,1,0,1,0,0,0,8,8,0,1,2.67
0,0,0,0,0,0,0,0,1,44,8,2,1,13.76
0,0,0,0,0,0,0,0,1,48,8,0,3,12.21
0,1,0,0,0,0,0,0,0,8,8,2,1,2.04
0,1,0,0,0,0,0,0,0,22,320,0,4,6.5
0,0,0,0,0,0,0,0,1,8,160,0,2,4.14
0,0,0,1,0,0,0,0,0,44,8,0,2,12.91
0,0,0,0,0,0,0,0,1,8,8,0,3,3.64
0,0,0,0,0,0,0,0,1,8,8,0,2,3.62
0,1,0,0,1,0,0,0,0,22,320,0,2,6.96
0,0,0,0,0,0,0,0,1,48,8,0,1,11.53
0,0,0,0,0,0,0,0,1,48,8,0,3,13.12
0,0,0,1,0,0,0,0,0,22,8,0,1,7.61
0,0,1,1,0,0,0,0,0,8,8,0,3,3.05
0,0,0,1,0,0,0,0,0,48,8,0,3,10.46
0,0,0,1,0,0,0,0,0,8,8,2,2,2.66
0,1,0,0,0,0,0,0,0,22,8,0,4,5.64
0,1,0,0,0,0,0,0,0,22,8,0,4,4.78
1,1,0,0,0,0,0,0,0,8,8,0,3,2.39
0,1,0,0,0,0,1,0,0,48,8,2,2,5.3
0,0,0,0,0,0,0,0,1,22,8,0,4,8.9
0,1,0,0,0,0,0,0,0,8,160,0,4,2.55
0,0,0,1,0,1,0,0,0,22,8,0,1,6.39
0,1,0,0,0,0,0,0,0,48,8,0,1,7.03
0,0,0,0,0,0,0,0,1,22,8,1,2,8.12
0,1,0,0,0,0,0,0,0,22,8,0,4,5.59
0,0,0,1,0,0,0,0,0,8,8,0,4,2.66
0,0,0,0,0,1,0,0,1,8,8,1,1,3.31
0,0,0,0,0,0,0,0,1,8,160,0,3,3.8
0,1,0,0,0,0,0,0,0,8,8,0,3,2.46
0,0,0,0,0,1,0,0,1,8,8,0,1,3.32
0,0,0,0,1,0,0,0,1,22,320,0,2,10.32
0,0,0,0,0,0,0,0,1,48,8,0,3,11.54
0,0,0,1,0,0,0,0,0,8,8,2,3,2.64
0,0,0,1,0,0,0,0,0,22,8,0,4,6.39
0,0,1,0,0,0,0,0,1,44,8,0,3,15.21
0,0,0,0,0,0,0,0,1,22,8,0,3,8.81
0,0,0,0,0,0,0,0,1,8,8,2,3,3.3
0,0,0,0,0,0,0,0,1,8,8,0,2,3.57
0,1,0,0,0,1,0,0,0,8,8,0,1,2.42
1,0,0,0,0,0,0,0,1,8,8,0,1,3.81
0,1,0,0,0,0,1,0,0,22,8,0,3,8.17
0,0,0,0,0,1,1,0,1,22,160,0,1,14.47
0,0,0,1,0,1,1,0,0,8,8,0,1,4.28
0,0,0,0,0,0,1,0,1,8,8,0,1,5.72
0,1,0,0,0,0,1,0,0,22,8,1,3,9.33
0,0,0,1,0,1,1,0,0,22,8,0,1,11.08
0,0,0,1,0,0,1,0,0,8,160,0,4,4.78
0,0,0,0,0,0,1,0,1,48,160,0,1,13.97
0,0,0,0,0,0,1,0,1,48,8,0,2,16.42
0,0,0,0,0,1,1,0,1,8,8,0,1,5.68
0,1,0,0,0,0,1,0,0,22,160,0,1,6.28
0,0,0,1,1,0,1,0,0,22,8,0,3,9.56
0,0,0,0,0,0,1,0,1,22,8,0,4,13.37
0,0,0,0,0,0,1,0,1,48,8,0,3,23.9
0,0,0,1,0,0,1,0,0,48,8,0,2,17.59
0,1,1,0,0,0,1,0,0,8,160,0,1,4.19
0,1,0,0,0,1,1,0,0,48,8,0,1,16.1
0,0,0,1,0,0,1,0,0,8,8,2,3,4.73
0,1,0,0,0,0,1,0,0,22,8,0,4,8.1
0,1,0,0,0,0,1,0,0,8,8,0,4,4.1
1,0,0,0,0,0,1,0,1,8,8,0,1,5.85
0,1,0,0,0,0,0,0,0,22,160,0,2,10.01
0,0,0,1,0,1,0,0,0,22,8,0,1,11.06
0,1,0,0,0,0,0,0,0,22,8,0,1,8.02
0,0,0,0,0,0,0,0,1,22,8,0,2,13.38
0,0,0,0,0,0,0,0,1,22,8,0,4,11.47
0,1,0,0,0,0,0,0,0,22,160,0,4,10.66
0,1,0,0,0,0,0,0,0,22,8,1,2,4.77
0,0,0,1,0,0,0,0,0,22,8,2,2,11.53
0,0,0,1,0,0,0,0,0,22,8,0,3,7.45
0,0,0,1,1,0,0,0,0,22,8,0,3,10.15
0,0,0,0,0,0,0,0,1,22,8,0,4,13.38
0,0,0,0,0,0,0,0,1,22,320,0,3,14.52
0,0,0,1,0,0,0,0,0,22,8,0,2,11.57
0,0,1,0,0,0,0,0,1,22,8,0,2,11.47
0,1,0,0,0,0,0,0,0,22,8,0,3,10.43
0,0,0,1,0,0,0,0,0,22,8,2,4,12.01
0,0,0,1,0,0,0,0,0,22,8,0,3,9.57
0,1,0,0,0,0,0,0,0,22,8,0,4,9.83
1,0,0,1,0,0,0,0,0,22,8,0,4,9.54
0,0,0,1,0,1,0,0,0,22,160,0,1,11.73
0,0,0,1,0,0,0,0,0,48,160,0,1,20.91
0,0,0,0,0,0,0,0,1,8,160,0,4,5.88
0,0,0,0,0,0,0,0,1,8,160,0,2,3.83
0,0,0,0,0,0,0,0,1,8,160,0,4,5.82
0,1,0,0,0,1,0,0,0,8,160,0,1,4.15
0,0,0,1,0,0,0,0,0,8,160,0,2,3.15
0,0,0,0,1,0,0,0,1,44,160,0,4,25.58
0,1,0,0,0,0,0,0,0,22,160,0,3,10.05
0,0,0,1,0,0,0,0,0,22,160,0,3,11.63
0,0,1,1,0,1,0,0,0,48,160,0,1,19.81
0,1,0,0,0,0,0,0,0,8,160,0,2,4.16
1,0,0,1,0,0,0,0,0,48,160,0,4,19.85
0,0,0,1,0,1,0,0,0,8,8,0,1,4.38
0,0,0,1,0,1,0,0,0,44,8,0,1,19.54
0,0,0,0,0,1,0,0,1,8,8,1,1,3.35
0,0,0,0,0,1,0,0,1,22,8,0,1,13.45
0,0,0,0,0,1,0,0,1,8,320,0,1,5.82
0,0,0,1,0,1,0,0,0,22,8,0,1,6.37
0,1,0,0,1,1,0,0,0,44,320,0,1,19.01
0,1,0,0,0,1,0,0,0,44,8,0,1,15.79
0,0,0,1,0,1,0,0,0,44,8,0,1,21.36
0,0,1,1,0,1,0,0,0,48,320,0,1,19.86
0,0,0,0,0,1,0,0,1,8,8,0,1,5.77
