MemoryLimit,Nice,Depth,Dict,Dist,Multithreading,BlockSize,FlushTimeout,PositionBits,check,mfs,Literal Context Bits,time
0,1,1,1,1,0,1,1,0,2,4,7,505.49
1,0,1,1,1,1,1,0,0,3,4,9,532.89
1,1,0,1,1,1,1,0,0,2,4,6,298.41
1,1,1,0,1,1,1,0,0,2,5,3,15.26
1,1,1,1,0,1,1,0,0,3,5,1,310.77
1,1,1,1,1,0,1,1,0,3,3,2,52.54
1,1,1,1,1,0,0,1,0,3,4,4,22.5
1,1,1,1,1,1,1,0,0,2,4,12,530.45
1,1,1,1,1,0,1,1,0,3,4,9,535.87
1,1,1,1,1,1,1,0,0,1,3,12,52.53
1,1,1,1,1,1,1,0,0,1,3,4,50.83
1,1,1,1,1,1,1,0,0,1,2,1,85.61
1,1,1,1,1,1,1,0,0,3,4,10,532.1
1,1,1,1,1,0,1,1,0,1,4,15,399.23
1,1,1,1,1,0,1,1,0,4,4,13,498.66
1,1,1,1,1,1,1,0,1,4,2,1,75.97
1,1,1,1,1,1,1,0,0,3,4,7,530.35
1,1,1,1,1,1,1,0,0,1,4,3,513.23
1,1,1,1,1,0,1,1,0,1,1,4,105.71
1,1,1,1,1,0,1,1,0,4,4,10,525.38
1,1,1,1,1,0,1,1,0,4,1,14,115.58
1,1,1,1,1,1,1,0,0,3,1,14,118.5
1,1,1,1,1,0,1,1,0,1,1,14,119.48
1,1,1,1,1,1,1,0,0,3,3,10,45.82
1,1,1,1,1,1,1,0,0,3,4,12,525.21
1,1,1,1,1,1,1,0,0,1,3,2,49.65
1,1,1,1,1,0,1,1,0,3,3,1,52.55
1,1,1,1,1,1,1,0,0,1,4,5,523.04
1,1,1,1,1,0,1,1,0,3,1,7,105.61
1,1,1,1,1,0,1,1,0,1,5,4,105.84
1,1,1,1,1,1,1,0,0,4,2,6,86.27
0,1,1,1,1,0,1,1,0,4,4,14,524.09
1,0,1,1,1,1,1,0,0,1,3,2,50.61
1,1,0,1,1,0,1,1,0,3,3,11,49.12
1,1,1,0,1,0,1,1,0,3,1,6,20.43
1,1,1,1,0,0,1,1,0,1,4,1,205.31
1,1,1,1,1,0,1,1,0,3,4,3,519.21
1,1,1,1,1,0,0,1,0,3,2,15,22.73
1,1,1,1,1,1,1,0,0,1,5,12,90.38
1,1,1,1,1,0,1,1,0,3,5,10,106.91
1,1,1,1,1,0,1,1,0,2,5,10,106.19
1,1,1,1,1,0,1,1,0,3,5,3,103.28
1,1,1,1,1,1,1,0,0,3,1,8,110.56
1,1,1,1,1,0,1,1,0,3,4,11,425.81
1,1,1,1,1,1,1,0,0,1,4,13,514.33
1,1,1,1,1,0,1,1,0,3,2,3,85.95
1,1,1,1,1,0,1,1,0,2,1,15,119.06
1,1,1,1,1,0,1,1,0,2,5,7,88.36
1,1,1,1,1,0,1,1,0,3,4,7,497.97
1,1,1,1,1,1,1,0,0,3,4,1,531.81
1,1,1,1,1,0,1,1,0,3,4,6,510.47
1,1,1,1,1,1,1,0,0,3,3,11,50.05
1,1,1,1,1,1,1,0,0,3,4,15,512.43
1,1,1,1,1,1,1,0,0,3,4,5,399.24
1,1,1,1,1,1,1,0,1,3,4,7,522.28
1,1,1,1,1,0,1,1,0,1,3,11,50.63
1,1,1,1,1,0,1,1,1,3,4,9,519.77
1,1,1,1,1,0,1,1,0,2,3,8,91.47
1,1,1,1,1,0,1,1,0,1,1,15,118.55
1,1,1,1,1,0,1,1,0,1,4,5,504.22
1,1,1,1,1,1,1,0,0,3,5,3,199.88
0,1,1,1,1,1,1,0,0,1,4,8,525.54
1,0,1,1,1,1,1,0,0,1,5,14,103.13
1,1,0,1,1,1,1,0,0,1,1,11,114.69
1,1,1,0,1,1,1,0,0,3,4,3,16.14
1,1,1,1,0,1,1,0,0,3,1,1,94.35
1,1,1,1,1,0,1,1,0,1,2,3,85.1
1,1,1,1,1,0,0,1,0,3,3,15,21.5
1,1,1,1,1,1,1,0,0,3,4,8,425.94
1,1,1,1,1,1,1,0,0,3,4,14,506.59
1,1,1,1,1,1,1,0,0,4,1,5,120.13
1,1,1,1,1,1,1,0,0,1,1,1,243.25
1,1,1,1,1,0,1,1,0,4,3,1,51.12
1,1,1,1,1,0,1,1,0,4,3,2,50.0
1,1,1,1,1,1,1,0,0,1,5,10,106.81
1,1,1,1,1,1,1,0,0,2,4,14,512.02
1,1,1,1,1,1,1,0,0,2,5,4,105.92
1,1,1,1,1,1,1,0,0,2,3,10,46.91
1,1,1,1,1,1,1,0,0,4,4,7,498.48
1,1,1,1,1,1,1,0,0,1,1,13,118.18
1,1,1,1,1,0,1,1,0,1,4,10,399.92
1,1,1,1,1,0,1,1,0,4,2,15,85.12
1,1,1,1,1,0,1,1,0,4,1,11,118.81
1,1,1,1,1,0,1,1,1,1,4,5,534.35
1,1,1,1,1,1,1,0,1,4,3,1,47.31
1,1,1,1,1,1,1,0,0,4,4,4,525.18
1,1,1,1,1,0,1,1,0,2,4,15,527.63
1,1,1,1,1,1,1,0,0,2,4,15,536.58
1,1,1,1,1,1,1,0,0,2,3,5,50.95
1,1,1,1,1,0,1,1,0,1,1,5,117.1
0,1,1,1,1,0,1,1,0,2,4,15,530.02
1,0,1,1,1,1,1,0,0,4,4,11,810.06
1,1,0,1,1,0,1,1,0,4,4,5,310.23
1,1,1,0,1,1,1,0,0,2,4,15,16.15
1,1,1,1,0,1,1,0,0,4,4,7,208.67
1,1,1,1,1,0,1,1,0,1,2,1,85.31
1,1,1,1,1,1,0,0,0,2,2,10,12.23
1,1,1,1,1,1,1,0,0,4,3,15,47.38
1,1,1,1,1,1,1,0,0,4,5,12,105.92
1,1,1,1,1,1,1,0,0,1,3,7,50.52
1,1,1,1,1,1,1,0,1,1,3,7,45.33
1,1,1,1,1,0,1,1,0,3,5,7,104.37
1,1,1,1,1,0,1,1,0,2,2,5,85.99
1,1,1,1,1,0,1,1,0,2,5,2,89.51
1,1,1,1,1,0,1,1,1,3,3,1,50.68
1,1,1,1,1,1,1,0,0,3,3,6,47.59
1,1,1,1,1,0,1,1,0,4,3,6,51.08
1,1,1,1,1,0,1,1,0,3,2,9,82.32
1,1,1,1,1,0,1,1,0,1,1,1,117.82
1,1,1,1,1,1,1,0,0,1,5,5,106.35
1,1,1,1,1,0,1,1,0,2,1,2,104.19
1,1,1,1,1,0,1,1,0,2,5,6,88.89
1,1,1,1,1,0,1,1,1,2,5,7,104.42
1,1,1,1,1,0,1,1,0,3,3,15,52.35
1,1,1,1,1,1,1,0,0,3,5,13,105.18
1,1,1,1,1,0,1,1,0,4,5,9,103.75
1,1,1,1,1,1,1,0,0,4,3,6,51.67
1,1,1,1,1,1,1,0,0,1,5,7,107.57
0,1,1,1,1,1,1,0,0,3,2,4,83.07
1,0,1,1,1,1,1,0,0,4,1,2,119.26
1,1,0,1,1,0,1,1,0,4,5,1,79.2
1,1,1,0,1,0,1,1,0,2,5,14,16.41
1,1,1,1,0,0,1,1,0,2,1,11,74.83
1,1,1,1,1,0,1,1,0,2,1,6,115.02
1,1,1,1,1,1,0,0,0,4,5,7,10.77
1,1,1,1,1,1,1,0,0,4,1,10,118.22
1,1,1,1,1,0,1,1,0,4,5,13,100.51
1,1,1,1,1,0,1,1,1,4,3,1,48.87
1,1,1,1,1,0,1,1,0,1,3,1,49.56
1,1,1,1,1,0,1,1,0,2,2,7,81.56
1,1,1,1,1,1,1,0,1,2,4,5,398.54
1,1,1,1,1,1,1,0,0,3,1,7,119.32
1,1,1,1,1,1,1,0,0,2,2,2,85.5
1,1,1,1,1,1,1,0,0,3,1,6,103.93
1,1,1,1,1,1,1,0,0,1,2,2,84.82
1,1,1,1,1,1,1,0,0,2,2,14,84.81
1,1,1,1,1,0,1,1,0,2,3,5,50.32
1,1,1,1,1,0,1,1,0,1,3,3,50.54
1,1,1,1,1,0,1,1,0,1,4,8,512.89
1,1,1,1,1,1,1,0,0,3,2,5,82.52
1,1,1,1,1,0,1,1,0,1,1,13,118.62
1,1,1,1,1,1,1,0,0,3,2,2,85.12
1,1,1,1,1,0,1,1,0,3,1,4,119.62
1,1,1,1,1,0,1,1,0,1,1,12,118.51
1,1,1,1,1,0,1,1,0,1,2,5,82.49
0,1,1,1,1,0,1,1,0,3,4,5,530.12
1,0,1,1,1,0,1,1,0,1,4,3,532.03
1,1,0,1,1,0,1,1,0,4,4,3,309.65
1,1,1,0,1,0,1,1,0,3,1,9,20.58
1,1,1,1,0,1,1,0,0,4,3,2,78.03
1,1,1,1,1,0,1,1,0,2,1,14,104.09
1,1,1,1,1,0,0,1,0,3,4,13,22.35
1,1,1,1,1,1,1,0,0,3,3,1,49.62
1,1,1,1,1,0,1,1,0,3,4,10,522.75
1,1,1,1,1,1,1,0,1,2,3,7,51.42
1,1,1,1,1,0,1,1,0,3,5,5,106.1
1,1,1,1,1,1,1,0,0,2,3,15,47.21
1,1,1,1,1,1,1,0,0,2,2,3,84.91
1,1,1,1,1,1,1,0,0,3,2,1,85.26
1,1,1,1,1,0,1,1,0,2,5,5,108.13
1,1,1,1,1,0,1,1,1,4,5,13,104.69
1,1,1,1,1,0,1,1,0,3,4,15,518.27
1,1,1,1,1,1,1,0,0,4,2,2,85.63
1,1,1,1,1,1,1,0,1,3,4,14,517.4
1,1,1,1,1,1,1,0,0,1,4,14,426.58
1,1,1,1,1,0,1,1,1,3,3,15,52.73
1,1,1,1,1,1,1,0,0,4,2,10,85.02
1,1,1,1,1,0,1,1,0,3,3,6,52.53
1,1,1,1,1,1,1,0,0,1,5,9,103.32
1,1,1,1,1,1,1,0,0,2,5,10,108.32
1,1,1,1,1,0,1,1,0,1,4,2,519.6
0,1,1,1,1,1,1,0,0,4,2,13,85.72
1,0,1,1,1,0,1,1,0,2,3,13,52.32
1,1,0,1,1,0,1,1,0,2,3,6,49.67
1,1,1,0,1,1,1,0,0,1,3,10,16.57
1,1,1,1,0,1,1,0,0,3,4,15,521.53
1,1,1,1,1,0,1,1,1,3,4,11,532.36
1,1,1,1,1,0,0,1,0,3,4,8,22.77
1,1,1,1,1,1,1,0,0,2,3,7,52.79
1,1,1,1,1,0,1,1,0,4,4,9,529.79
1,1,1,1,1,1,1,0,0,4,1,8,119.23
1,1,1,1,1,0,1,1,0,3,4,14,398.08
1,1,1,1,1,0,1,1,0,4,3,15,50.72
1,1,1,1,1,1,1,0,0,1,5,4,100.17
1,1,1,1,1,0,1,1,1,2,4,15,525.46
1,1,1,1,1,0,1,1,0,3,3,14,50.66
1,1,1,1,1,1,1,0,0,2,1,13,118.6
1,1,1,1,1,0,1,1,0,2,3,10,51.51
1,1,1,1,1,1,1,0,0,2,1,5,119.69
1,1,1,1,1,1,1,0,0,4,1,6,118.0
1,1,1,1,1,1,1,0,1,1,3,2,49.28
1,1,1,1,1,0,1,1,0,2,1,4,119.41
1,1,1,1,1,0,1,1,0,4,1,7,117.12
1,1,1,1,1,1,1,0,0,1,5,6,106.88
1,1,1,1,1,0,1,1,0,1,3,9,50.74
1,1,1,1,1,0,1,1,1,2,4,11,529.87
0,1,1,1,1,0,1,1,0,2,4,5,432.66
1,0,1,1,1,1,1,0,0,2,4,4,525.33
1,1,0,1,1,1,1,0,1,2,4,6,318.08
1,1,1,0,1,0,1,1,0,1,4,9,16.17
1,1,1,1,0,1,1,0,0,1,3,3,79.85
1,1,1,1,1,0,1,1,1,3,4,15,504.37
1,1,1,1,1,0,0,1,0,4,4,5,21.84
1,1,1,1,1,1,1,0,0,2,1,9,119.14
1,1,1,1,1,1,1,0,0,4,1,2,117.65
1,1,1,1,1,0,1,1,0,1,4,4,512.51
1,1,1,1,1,1,1,0,0,1,2,13,82.21
1,1,1,1,1,0,1,1,0,3,5,8,101.08
1,1,1,1,1,0,1,1,0,3,5,13,88.14
1,1,1,1,1,1,1,0,0,2,5,3,103.96
1,1,1,1,1,1,1,0,0,3,5,12,106.26
1,1,1,1,1,0,1,1,1,2,1,15,116.06
1,1,1,1,1,0,1,1,1,1,4,15,524.83
1,1,1,1,1,0,1,1,0,2,1,11,119.16
1,1,1,1,1,0,1,1,0,1,4,3,398.74
1,1,1,1,1,1,1,0,1,4,5,9,180.87
1,1,1,1,1,1,1,0,0,2,4,2,520.43
1,1,1,1,1,1,1,0,0,3,2,12,85.93
1,1,1,1,1,0,1,1,0,2,4,9,524.92
1,1,1,1,1,1,1,0,0,2,4,3,525.25
0,1,1,1,1,0,1,1,0,3,1,6,115.68
1,0,1,1,1,1,1,0,0,4,4,14,533.49
1,1,0,1,1,1,1,0,0,2,1,9,119.53
1,1,1,0,1,1,1,0,0,1,2,9,16.43
1,1,1,1,0,1,1,0,0,2,4,13,205.13
1,1,1,1,1,0,1,1,1,4,4,9,498.23
1,1,1,1,1,0,0,1,1,4,4,5,53.46
1,1,1,1,1,1,1,0,1,1,2,1,77.04
1,1,1,1,1,0,1,1,0,4,4,7,524.83
1,1,1,1,1,1,1,0,0,2,1,3,118.08
1,1,1,1,1,1,1,0,0,4,1,15,246.15
1,1,1,1,1,0,1,1,1,1,1,5,105.95
1,1,1,1,1,1,1,0,1,3,3,10,49.79
1,1,1,1,1,0,1,1,0,1,5,14,106.52
1,1,1,1,1,1,1,0,0,1,2,15,84.73
1,1,1,1,1,0,1,1,0,4,2,11,84.46
1,1,1,1,1,1,1,0,0,4,3,10,50.24
1,1,1,1,1,0,1,1,1,4,4,14,520.57
1,1,1,1,1,0,1,1,1,1,3,3,49.36
1,1,1,1,1,1,1,0,0,1,3,8,45.69
1,1,1,1,1,0,1,1,0,1,2,10,85.73
1,1,1,1,1,0,1,1,1,2,5,10,107.0
1,1,1,1,1,1,1,0,0,4,3,2,47.42
0,1,1,1,1,1,1,0,0,4,3,15,50.65
1,0,1,1,1,1,1,0,0,3,1,2,117.88
1,1,0,1,1,0,1,1,1,2,3,6,49.26
1,1,1,0,1,1,1,0,0,4,3,10,17.15
1,1,1,1,0,1,1,0,0,4,3,11,67.7
1,1,1,1,1,0,1,1,0,2,4,6,398.39
1,1,1,1,1,1,0,0,0,3,3,4,10.51
1,1,1,1,1,1,1,0,1,3,4,5,522.71
1,1,1,1,1,1,1,0,0,1,1,5,119.58
1,1,1,1,1,1,1,0,0,2,3,9,52.48
1,1,1,1,1,0,1,1,0,3,4,1,535.03
1,1,1,1,1,1,1,0,1,2,3,15,87.83
1,1,1,1,1,0,1,1,0,4,4,4,522.0
1,1,1,1,1,0,1,1,1,1,4,4,434.14
1,1,1,1,1,1,1,0,1,3,4,12,516.59
1,1,1,1,1,0,1,1,0,2,3,6,48.51
1,1,1,1,1,0,1,1,0,4,3,5,51.05
1,1,1,1,1,0,1,1,0,1,3,4,50.94
1,1,1,1,1,1,1,0,0,3,3,7,47.14
1,1,1,1,1,1,1,0,0,2,3,8,50.67
1,1,1,1,1,1,1,0,1,3,3,7,87.05
1,1,1,1,1,0,1,1,0,3,1,11,119.78
0,1,1,1,1,1,1,0,0,1,4,11,510.98
1,0,1,1,1,1,1,0,0,1,2,6,84.58
1,1,0,1,1,1,1,0,0,4,2,3,83.16
1,1,1,0,1,1,1,0,0,3,3,8,16.57
1,1,1,1,0,1,1,0,0,1,1,5,93.46
1,1,1,1,1,0,1,1,1,1,3,1,48.74
1,1,1,1,1,0,0,1,0,2,2,4,22.93
1,1,1,1,1,1,1,0,1,1,3,8,51.74
1,1,1,1,1,1,1,0,0,4,5,9,179.9
1,1,1,1,1,1,1,0,0,3,3,9,48.95
1,1,1,1,1,1,1,0,1,4,3,10,49.74
1,1,1,1,1,1,1,0,0,4,3,8,47.42
1,1,1,1,1,1,1,0,0,2,1,2,119.52
1,1,1,1,1,1,1,0,1,1,3,4,49.41
1,1,1,1,1,0,1,1,0,2,2,6,85.48
1,1,1,1,1,1,1,0,0,3,4,6,513.93
1,1,1,1,1,1,1,0,0,3,3,2,50.92
1,1,1,1,1,1,1,0,0,2,2,1,84.62
1,1,1,1,1,0,1,1,0,1,3,14,47.24
1,1,1,1,1,0,1,1,0,2,3,2,51.48
1,1,1,1,1,0,1,1,0,3,2,14,84.53
0,1,1,1,1,0,1,1,0,2,3,2,47.08
1,0,1,1,1,0,1,1,0,1,3,2,50.58
1,1,0,1,1,0,1,1,0,4,5,2,91.8
1,1,1,0,1,0,1,1,0,2,4,5,16.22
1,1,1,1,0,1,1,0,0,3,3,7,80.79
1,1,1,1,1,0,1,1,1,4,3,15,47.33
1,1,1,1,1,1,0,0,0,2,1,11,17.2
1,1,1,1,1,1,1,0,1,1,4,13,398.82
1,1,1,1,1,0,1,1,0,3,1,12,227.92
1,1,1,1,1,1,1,0,1,3,5,9,107.38
1,1,1,1,1,0,1,1,0,2,3,3,49.48
1,1,1,1,1,1,1,0,0,2,5,1,105.45
1,1,1,1,1,0,1,1,1,2,3,5,50.6
1,1,1,1,1,0,1,1,0,1,2,14,82.65
1,1,1,1,1,0,1,1,0,1,3,15,49.21
1,1,1,1,1,1,1,0,0,1,3,5,49.98
1,1,1,1,1,0,1,1,1,2,5,5,104.18
1,1,1,1,1,1,1,0,0,2,3,1,50.52
1,1,1,1,1,1,1,0,0,2,2,6,76.27
1,1,1,1,1,1,1,0,1,2,3,1,49.38
0,1,1,1,1,1,1,0,0,4,2,12,85.96
1,0,1,1,1,1,1,0,0,2,4,13,532.75
1,1,0,1,1,0,1,1,0,3,3,8,50.38
1,1,1,0,1,0,1,1,0,2,5,13,16.35
1,1,1,1,0,1,1,0,0,3,5,10,310.89
1,1,1,1,1,0,1,1,0,2,3,7,49.17
1,1,1,1,1,1,0,0,0,1,3,12,10.54
1,1,1,1,1,1,1,0,0,3,2,14,83.87
1,1,1,1,1,0,1,1,0,2,3,15,51.44
1,1,1,1,1,1,1,0,1,4,4,7,515.23
1,1,1,1,1,1,1,0,1,1,2,13,84.95
1,1,1,1,1,0,1,1,0,2,2,15,77.01
1,1,1,1,1,0,1,1,0,2,3,1,53.16
1,1,1,1,1,1,1,0,0,2,3,4,49.53
1,1,1,1,1,1,1,0,0,1,4,8,527.29
1,1,1,1,1,0,1,1,1,4,4,4,531.15
1,1,1,1,1,0,1,1,0,3,3,10,52.69
1,1,1,1,1,0,1,1,0,3,5,1,100.9
1,1,1,1,1,0,1,1,1,2,1,14,116.41
0,1,1,1,1,1,1,0,0,3,3,2,52.75
1,0,1,1,1,0,1,1,0,2,1,2,227.73
1,1,0,1,1,0,1,1,0,3,4,3,310.32
1,1,1,0,1,1,1,0,0,3,3,2,16.84
1,1,1,1,0,1,1,0,0,1,3,1,82.38
1,1,1,1,1,0,1,1,1,4,3,2,51.02
1,1,1,1,1,0,0,1,0,3,3,7,21.52
1,1,1,1,1,1,1,0,0,2,4,6,433.21
1,1,1,1,1,1,1,0,0,1,2,6,85.59
1,1,1,1,1,0,1,1,0,2,5,8,104.93
1,1,1,1,1,1,1,0,1,2,2,2,85.84
1,1,1,1,1,1,1,0,0,3,5,4,101.97
1,1,1,1,1,0,1,1,0,3,3,8,50.84
1,1,1,1,1,0,1,1,0,3,3,3,47.73
1,1,1,1,1,1,1,0,1,2,3,2,52.87
1,1,1,1,1,0,1,1,1,3,1,11,119.66
1,1,1,1,1,0,1,1,1,2,3,10,49.56
1,1,1,1,1,1,1,0,0,1,3,3,50.39
0,1,1,1,1,0,1,1,0,1,4,15,512.07
1,0,1,1,1,1,1,0,0,2,5,2,105.92
1,1,0,1,1,1,1,0,0,3,3,9,46.7
1,1,1,0,1,0,1,1,0,1,4,1,16.08
1,1,1,1,0,0,1,1,0,3,4,2,207.24
1,1,1,1,1,0,1,1,1,2,3,7,51.43
1,1,1,1,1,1,0,0,0,3,3,7,10.14
1,1,1,1,1,1,1,0,0,3,3,8,47.14
1,1,1,1,1,0,1,1,0,3,3,4,50.42
1,1,1,1,1,0,1,1,0,4,3,11,49.65
1,1,1,1,1,1,1,0,1,1,3,3,46.94
1,1,1,1,1,1,1,0,1,4,3,2,89.83
1,1,1,1,1,0,1,1,1,2,3,1,49.51
1,1,1,1,1,1,1,0,0,1,1,6,115.93
1,1,1,1,1,0,1,1,0,4,3,8,50.8
1,1,1,1,1,1,1,0,1,3,3,1,46.83
1,1,1,1,1,0,1,1,0,2,3,4,49.69
0,1,1,1,1,1,1,0,0,4,3,1,49.88
1,0,1,1,1,1,1,0,0,4,1,8,118.71
1,1,0,1,1,0,1,1,0,1,3,1,49.37
1,1,1,0,1,1,1,0,0,2,3,3,16.69
1,1,1,1,0,1,1,0,1,1,3,1,75.61
1,1,1,1,1,0,1,1,1,3,3,4,50.66
1,1,1,1,1,1,0,0,0,1,4,9,12.46
1,1,1,1,1,1,1,0,0,2,1,1,116.18
1,1,1,1,1,1,1,0,0,3,3,15,89.62
1,1,1,1,1,1,1,0,0,2,3,12,51.01
1,1,1,1,1,1,1,0,0,2,3,11,49.92
1,1,1,1,1,0,1,1,1,2,5,2,100.95
1,1,1,1,1,1,1,0,0,4,3,1,50.82
1,1,1,1,1,1,1,0,0,3,3,5,47.26
1,1,1,1,1,0,1,1,1,1,3,9,49.77
1,1,1,1,1,0,1,1,0,2,4,1,524.86
0,1,1,1,1,1,1,0,0,2,2,10,76.84
1,0,1,1,1,1,1,0,0,4,3,15,52.53
1,1,0,1,1,0,1,1,0,4,4,11,315.47
1,1,1,0,1,1,1,0,0,2,4,1,29.1
1,1,1,1,0,1,1,0,0,2,3,4,81.1
1,1,1,1,1,0,1,1,0,4,2,2,85.68
1,1,1,1,1,0,0,1,0,1,3,1,20.7
1,1,1,1,1,1,1,0,1,3,4,6,504.4
1,1,1,1,1,1,1,0,0,1,3,1,49.87
1,1,1,1,1,1,1,0,1,2,3,4,89.38
1,1,1,1,1,1,1,0,0,1,3,13,47.25
1,1,1,1,1,0,1,1,0,1,3,10,50.75
1,1,1,1,1,1,1,0,1,1,3,1,51.27
1,1,1,1,1,1,1,0,0,1,3,10,49.38
1,1,1,1,1,0,1,1,1,3,4,6,400.31
0,1,1,1,1,1,1,0,0,2,4,1,432.61
1,0,1,1,1,0,1,1,0,3,4,15,509.56
1,1,0,1,1,0,1,1,0,4,3,1,50.2
1,1,1,0,1,0,1,1,0,1,3,1,15.33
1,1,1,1,0,1,1,0,0,1,1,14,92.14
1,1,1,1,1,0,1,1,0,3,2,12,86.88
1,1,1,1,1,1,0,0,0,3,5,10,10.59
1,1,1,1,1,1,1,0,0,3,2,7,86.02
1,1,1,1,1,1,1,0,0,2,3,6,49.41
1,1,1,1,1,0,1,1,0,1,3,7,47.2
1,1,1,1,1,0,1,1,1,4,3,5,50.16
1,1,1,1,1,0,1,1,0,3,3,5,50.62
1,1,1,1,1,1,1,0,0,3,3,4,89.88
1,1,1,1,1,1,1,0,0,4,3,4,47.88
0,1,1,1,1,1,1,0,0,2,4,14,524.41
1,0,1,1,1,1,1,0,0,3,3,2,51.12
1,1,0,1,1,1,1,0,0,3,3,1,49.53
1,1,1,0,1,1,1,0,0,4,2,6,16.66
1,1,1,1,0,1,1,0,0,2,3,7,82.84
1,1,1,1,1,0,1,1,0,4,5,1,106.35
1,1,1,1,1,0,0,1,0,3,3,5,22.27
1,1,1,1,1,1,1,0,0,2,2,9,85.62
1,1,1,1,1,1,1,0,0,4,4,1,531.93
1,1,1,1,1,0,1,1,0,1,3,5,51.9
1,1,1,1,1,0,1,1,1,3,2,14,85.47
1,1,1,1,1,1,1,0,1,1,4,1,524.57
1,1,1,1,1,1,1,0,0,2,4,10,864.52
0,1,1,1,1,1,1,0,0,3,2,1,85.25
1,0,1,1,1,1,1,0,0,1,4,9,516.31
1,1,0,1,1,1,1,0,0,3,3,2,50.51
1,1,1,0,1,1,1,0,0,4,5,15,16.77
1,1,1,1,0,0,1,1,0,2,3,2,74.98
1,1,1,1,1,0,1,1,0,4,3,9,50.06
1,1,1,1,1,1,0,0,0,4,4,8,13.22
1,1,1,1,1,1,1,0,0,1,5,15,104.66
1,1,1,1,1,1,1,0,0,1,2,7,85.83
1,1,1,1,1,1,1,0,0,2,2,7,85.45
1,1,1,1,1,1,1,0,1,2,3,3,49.55
1,1,1,1,1,1,1,0,0,2,4,7,514.78
0,1,1,1,1,1,1,0,0,1,4,1,527.44
1,0,1,1,1,1,1,0,0,4,3,13,49.47
1,1,0,1,1,1,1,0,0,1,2,4,85.39
1,1,1,0,1,0,1,1,0,1,3,14,16.52
1,1,1,1,0,0,1,1,0,1,3,1,77.34
1,1,1,1,1,0,1,1,0,3,1,5,118.41
1,1,1,1,1,1,0,0,0,1,5,1,10.58
1,1,1,1,1,1,1,0,0,3,4,4,488.7
1,1,1,1,1,0,1,1,0,2,2,2,76.06
1,1,1,1,1,0,1,1,1,1,4,8,524.32
1,1,1,1,1,0,1,1,0,1,3,6,50.75
0,1,1,1,1,0,1,1,0,1,3,11,45.94
1,0,1,1,1,0,1,1,0,1,4,2,521.17
1,1,0,1,1,0,1,1,0,3,4,8,312.47
1,1,1,0,1,1,1,0,0,4,3,5,17.95
1,1,1,1,0,1,1,0,0,3,4,5,197.89
1,1,1,1,1,0,1,1,0,1,3,2,45.83
1,1,1,1,1,1,0,0,0,3,3,5,10.57
1,1,1,1,1,1,1,0,1,1,3,5,50.5
1,1,1,1,1,0,1,1,0,1,3,8,46.23
1,1,1,1,1,1,1,0,1,4,4,5,522.37
0,1,1,1,1,0,1,1,0,1,5,13,90.14
1,0,1,1,1,1,1,0,0,1,3,5,46.46
1,1,0,1,1,1,1,0,1,3,3,1,50.55
1,1,1,0,1,1,1,0,0,1,3,9,17.83
1,1,1,1,0,1,1,0,1,4,3,2,82.93
1,1,1,1,1,0,1,1,0,3,3,13,45.96
1,1,1,1,1,1,0,0,0,3,5,15,10.15
1,1,1,1,1,1,1,0,1,1,1,1,116.03
1,1,1,1,1,1,1,0,0,1,5,1,89.76
0,1,1,1,1,0,1,1,0,2,5,13,88.25
1,0,1,1,1,0,1,1,0,4,3,14,50.65
1,1,0,1,1,1,1,0,0,2,3,1,50.82
1,1,1,0,1,1,1,0,0,4,3,3,16.94
1,1,1,1,0,0,1,1,0,2,4,13,206.05
1,1,1,1,1,0,1,1,1,3,3,13,50.37
1,1,1,1,1,0,0,1,0,1,2,2,22.84
1,1,1,1,1,1,1,0,0,4,4,8,429.28
1,1,1,1,1,0,1,1,0,1,5,1,106.31
0,0,1,1,1,1,1,0,0,1,3,7,49.22
0,1,0,1,1,1,1,0,0,2,3,3,52.84
0,1,1,0,1,1,1,0,0,2,3,10,15.42
0,1,1,1,0,1,1,0,0,3,3,3,75.78
0,1,1,1,1,0,1,1,1,3,1,6,117.32
0,1,1,1,1,0,0,1,0,1,4,6,21.32
0,1,1,1,1,1,1,0,0,3,2,15,85.39
0,1,1,1,1,1,1,0,0,3,2,3,82.4
1,0,0,1,1,0,1,1,0,4,1,1,118.58
1,0,1,0,1,0,1,1,0,2,2,15,16.19
1,0,1,1,0,0,1,1,0,2,4,2,189.66
1,0,1,1,1,0,1,1,0,4,3,12,49.89
1,0,1,1,1,1,0,0,0,2,4,9,14.84
1,0,1,1,1,1,1,0,0,3,5,7,106.38
1,0,1,1,1,0,1,1,0,1,3,1,49.37
1,1,0,0,1,1,1,0,0,4,4,2,16.75
1,1,0,1,0,0,1,1,0,4,3,4,74.8
1,1,0,1,1,0,1,1,0,3,2,2,86.79
1,1,0,1,1,1,0,0,0,3,5,15,10.43
1,1,0,1,1,1,1,0,0,4,3,8,47.44
1,1,0,1,1,0,1,1,0,2,4,1,312.38
1,1,1,0,0,0,1,1,0,2,3,7,22.54
1,1,1,0,1,0,1,1,0,3,3,8,15.34
1,1,1,0,1,1,0,0,0,2,4,6,8.14
1,1,1,0,1,1,1,0,0,2,3,1,16.62
1,1,1,0,1,0,1,1,0,3,4,7,16.05
1,1,1,1,0,0,1,1,0,2,2,3,80.99
1,1,1,1,0,1,0,0,0,1,5,2,32.13
