MemoryLimit,Nice,Depth,Dict,Dist,Multithreading,BlockSize,FlushTimeout,PositionBits,check,mfs,Literal Context Bits,time
0,1,1,1,1,0,1,1,0,2,4,7,17.59
1,0,1,1,1,1,1,0,0,3,4,9,17.13
1,1,0,1,1,1,1,0,0,2,4,6,13.55
1,1,1,0,1,1,1,0,0,2,5,3,5.88
1,1,1,1,0,1,1,0,0,3,5,1,18.36
1,1,1,1,1,0,1,1,0,3,3,2,7.74
1,1,1,1,1,0,0,1,0,3,4,4,7.95
1,1,1,1,1,1,1,0,0,2,4,12,17.52
1,1,1,1,1,0,1,1,0,3,4,9,18.0
1,1,1,1,1,1,1,0,0,1,3,12,7.42
1,1,1,1,1,1,1,0,0,1,3,4,7.77
1,1,1,1,1,1,1,0,0,1,2,1,10.04
1,1,1,1,1,1,1,0,0,3,4,10,17.94
1,1,1,1,1,0,1,1,0,1,4,15,17.79
1,1,1,1,1,0,1,1,0,4,4,13,18.24
1,1,1,1,1,1,1,0,1,4,2,1,10.24
1,1,1,1,1,1,1,0,0,3,4,7,17.37
1,1,1,1,1,1,1,0,0,1,4,3,17.51
1,1,1,1,1,0,1,1,0,1,1,4,15.01
1,1,1,1,1,0,1,1,0,4,4,10,17.28
1,1,1,1,1,0,1,1,0,4,1,14,14.67
1,1,1,1,1,1,1,0,0,3,1,14,15.0
1,1,1,1,1,0,1,1,0,1,1,14,14.74
1,1,1,1,1,1,1,0,0,3,3,10,8.02
1,1,1,1,1,1,1,0,0,3,4,12,17.55
1,1,1,1,1,1,1,0,0,1,3,2,7.92
1,1,1,1,1,0,1,1,0,3,3,1,7.78
1,1,1,1,1,1,1,0,0,1,4,5,17.63
1,1,1,1,1,0,1,1,0,3,1,7,15.13
1,1,1,1,1,0,1,1,0,1,5,4,10.41
1,1,1,1,1,1,1,0,0,4,2,6,10.03
0,1,1,1,1,0,1,1,0,4,4,14,17.96
1,0,1,1,1,1,1,0,0,1,3,2,7.14
1,1,0,1,1,0,1,1,0,3,3,11,8.01
1,1,1,0,1,0,1,1,0,3,1,6,5.94
1,1,1,1,0,0,1,1,0,1,4,1,22.63
1,1,1,1,1,0,1,1,0,3,4,3,18.01
1,1,1,1,1,0,0,1,0,3,2,15,6.57
1,1,1,1,1,1,1,0,0,1,5,12,11.16
1,1,1,1,1,0,1,1,0,3,5,10,10.36
1,1,1,1,1,0,1,1,0,2,5,10,10.52
1,1,1,1,1,0,1,1,0,3,5,3,10.51
1,1,1,1,1,1,1,0,0,3,1,8,14.92
1,1,1,1,1,0,1,1,0,3,4,11,17.0
1,1,1,1,1,1,1,0,0,1,4,13,17.57
1,1,1,1,1,0,1,1,0,3,2,3,9.77
1,1,1,1,1,0,1,1,0,2,1,15,15.05
1,1,1,1,1,0,1,1,0,2,5,7,10.42
1,1,1,1,1,0,1,1,0,3,4,7,17.91
1,1,1,1,1,1,1,0,0,3,4,1,18.0
1,1,1,1,1,0,1,1,0,3,4,6,17.35
1,1,1,1,1,1,1,0,0,3,3,11,7.8
1,1,1,1,1,1,1,0,0,3,4,15,17.71
1,1,1,1,1,1,1,0,0,3,4,5,17.62
1,1,1,1,1,1,1,0,1,3,4,7,17.5
1,1,1,1,1,0,1,1,0,1,3,11,8.14
1,1,1,1,1,0,1,1,1,3,4,9,17.49
1,1,1,1,1,0,1,1,0,2,3,8,7.61
1,1,1,1,1,0,1,1,0,1,1,15,15.4
1,1,1,1,1,0,1,1,0,1,4,5,17.61
1,1,1,1,1,1,1,0,0,3,5,3,10.62
0,1,1,1,1,1,1,0,0,1,4,8,17.49
1,0,1,1,1,1,1,0,0,1,5,14,9.88
1,1,0,1,1,1,1,0,0,1,1,11,14.84
1,1,1,0,1,1,1,0,0,3,4,3,6.14
1,1,1,1,0,1,1,0,0,3,1,1,11.67
1,1,1,1,1,0,1,1,0,1,2,3,9.55
1,1,1,1,1,0,0,1,0,3,3,15,6.09
1,1,1,1,1,1,1,0,0,3,4,8,17.43
1,1,1,1,1,1,1,0,0,3,4,14,17.85
1,1,1,1,1,1,1,0,0,4,1,5,15.5
1,1,1,1,1,1,1,0,0,1,1,1,15.47
1,1,1,1,1,0,1,1,0,4,3,1,7.83
1,1,1,1,1,0,1,1,0,4,3,2,8.01
1,1,1,1,1,1,1,0,0,1,5,10,10.51
1,1,1,1,1,1,1,0,0,2,4,14,17.72
1,1,1,1,1,1,1,0,0,2,5,4,10.66
1,1,1,1,1,1,1,0,0,2,3,10,7.95
1,1,1,1,1,1,1,0,0,4,4,7,17.79
1,1,1,1,1,1,1,0,0,1,1,13,14.65
1,1,1,1,1,0,1,1,0,1,4,10,17.89
1,1,1,1,1,0,1,1,0,4,2,15,9.64
1,1,1,1,1,0,1,1,0,4,1,11,14.87
1,1,1,1,1,0,1,1,1,1,4,5,17.57
1,1,1,1,1,1,1,0,1,4,3,1,8.27
1,1,1,1,1,1,1,0,0,4,4,4,17.55
1,1,1,1,1,0,1,1,0,2,4,15,17.52
1,1,1,1,1,1,1,0,0,2,4,15,17.54
1,1,1,1,1,1,1,0,0,2,3,5,7.92
1,1,1,1,1,0,1,1,0,1,1,5,15.3
0,1,1,1,1,0,1,1,0,2,4,15,17.6
1,0,1,1,1,1,1,0,0,4,4,11,16.79
1,1,0,1,1,0,1,1,0,4,4,5,13.72
1,1,1,0,1,1,1,0,0,2,4,15,6.19
1,1,1,1,0,1,1,0,0,4,4,7,22.99
1,1,1,1,1,0,1,1,0,1,2,1,9.52
1,1,1,1,1,1,0,0,0,2,2,10,3.54
1,1,1,1,1,1,1,0,0,4,3,15,8.28
1,1,1,1,1,1,1,0,0,4,5,12,10.92
1,1,1,1,1,1,1,0,0,1,3,7,7.78
1,1,1,1,1,1,1,0,1,1,3,7,7.86
1,1,1,1,1,0,1,1,0,3,5,7,10.74
1,1,1,1,1,0,1,1,0,2,2,5,9.82
1,1,1,1,1,0,1,1,0,2,5,2,10.52
1,1,1,1,1,0,1,1,1,3,3,1,7.85
1,1,1,1,1,1,1,0,0,3,3,6,7.91
1,1,1,1,1,0,1,1,0,4,3,6,8.26
1,1,1,1,1,0,1,1,0,3,2,9,9.83
1,1,1,1,1,0,1,1,0,1,1,1,14.23
1,1,1,1,1,1,1,0,0,1,5,5,10.48
1,1,1,1,1,0,1,1,0,2,1,2,14.63
1,1,1,1,1,0,1,1,0,2,5,6,10.8
1,1,1,1,1,0,1,1,1,2,5,7,10.69
1,1,1,1,1,0,1,1,0,3,3,15,7.74
1,1,1,1,1,1,1,0,0,3,5,13,10.7
1,1,1,1,1,0,1,1,0,4,5,9,10.66
1,1,1,1,1,1,1,0,0,4,3,6,8.03
1,1,1,1,1,1,1,0,0,1,5,7,10.79
0,1,1,1,1,1,1,0,0,3,2,4,10.05
1,0,1,1,1,1,1,0,0,4,1,2,14.43
1,1,0,1,1,0,1,1,0,4,5,1,8.49
1,1,1,0,1,0,1,1,0,2,5,14,5.87
1,1,1,1,0,0,1,1,0,2,1,11,11.5
1,1,1,1,1,0,1,1,0,2,1,6,14.89
1,1,1,1,1,1,0,0,0,4,5,7,4.03
1,1,1,1,1,1,1,0,0,4,1,10,14.85
1,1,1,1,1,0,1,1,0,4,5,13,10.49
1,1,1,1,1,0,1,1,1,4,3,1,7.85
1,1,1,1,1,0,1,1,0,1,3,1,8.15
1,1,1,1,1,0,1,1,0,2,2,7,10.16
1,1,1,1,1,1,1,0,1,2,4,5,17.83
1,1,1,1,1,1,1,0,0,3,1,7,14.91
1,1,1,1,1,1,1,0,0,2,2,2,10.16
1,1,1,1,1,1,1,0,0,3,1,6,14.9
1,1,1,1,1,1,1,0,0,1,2,2,10.36
1,1,1,1,1,1,1,0,0,2,2,14,9.74
1,1,1,1,1,0,1,1,0,2,3,5,7.83
1,1,1,1,1,0,1,1,0,1,3,3,7.38
1,1,1,1,1,0,1,1,0,1,4,8,17.6
1,1,1,1,1,1,1,0,0,3,2,5,10.17
1,1,1,1,1,0,1,1,0,1,1,13,14.65
1,1,1,1,1,1,1,0,0,3,2,2,10.17
1,1,1,1,1,0,1,1,0,3,1,4,15.01
1,1,1,1,1,0,1,1,0,1,1,12,14.65
1,1,1,1,1,0,1,1,0,1,2,5,10.48
0,1,1,1,1,0,1,1,0,3,4,5,17.38
1,0,1,1,1,0,1,1,0,1,4,3,16.58
1,1,0,1,1,0,1,1,0,4,4,3,13.34
1,1,1,0,1,0,1,1,0,3,1,9,5.98
1,1,1,1,0,1,1,0,0,4,3,2,8.9
1,1,1,1,1,0,1,1,0,2,1,14,15.32
1,1,1,1,1,0,0,1,0,3,4,13,7.64
1,1,1,1,1,1,1,0,0,3,3,1,8.05
1,1,1,1,1,0,1,1,0,3,4,10,17.35
1,1,1,1,1,1,1,0,1,2,3,7,7.9
1,1,1,1,1,0,1,1,0,3,5,5,10.65
1,1,1,1,1,1,1,0,0,2,3,15,7.86
1,1,1,1,1,1,1,0,0,2,2,3,10.2
1,1,1,1,1,1,1,0,0,3,2,1,10.17
1,1,1,1,1,0,1,1,0,2,5,5,10.76
1,1,1,1,1,0,1,1,1,4,5,13,10.56
1,1,1,1,1,0,1,1,0,3,4,15,18.05
1,1,1,1,1,1,1,0,0,4,2,2,10.18
1,1,1,1,1,1,1,0,1,3,4,14,17.64
1,1,1,1,1,1,1,0,0,1,4,14,17.61
1,1,1,1,1,0,1,1,1,3,3,15,8.01
1,1,1,1,1,1,1,0,0,4,2,10,10.26
1,1,1,1,1,0,1,1,0,3,3,6,7.86
1,1,1,1,1,1,1,0,0,1,5,9,10.43
1,1,1,1,1,1,1,0,0,2,5,10,10.29
1,1,1,1,1,0,1,1,0,1,4,2,17.75
0,1,1,1,1,1,1,0,0,4,2,13,10.01
1,0,1,1,1,0,1,1,0,2,3,13,7.03
1,1,0,1,1,0,1,1,0,2,3,6,7.91
1,1,1,0,1,1,1,0,0,1,3,10,5.34
1,1,1,1,0,1,1,0,0,3,4,15,22.71
1,1,1,1,1,0,1,1,1,3,4,11,17.83
1,1,1,1,1,0,0,1,0,3,4,8,7.87
1,1,1,1,1,1,1,0,0,2,3,7,8.07
1,1,1,1,1,0,1,1,0,4,4,9,17.57
1,1,1,1,1,1,1,0,0,4,1,8,15.19
1,1,1,1,1,0,1,1,0,3,4,14,17.6
1,1,1,1,1,0,1,1,0,4,3,15,7.82
1,1,1,1,1,1,1,0,0,1,5,4,10.77
1,1,1,1,1,0,1,1,1,2,4,15,17.4
1,1,1,1,1,0,1,1,0,3,3,14,7.77
1,1,1,1,1,1,1,0,0,2,1,13,14.92
1,1,1,1,1,0,1,1,0,2,3,10,7.4
1,1,1,1,1,1,1,0,0,2,1,5,15.37
1,1,1,1,1,1,1,0,0,4,1,6,14.84
1,1,1,1,1,1,1,0,1,1,3,2,8.14
1,1,1,1,1,0,1,1,0,2,1,4,14.55
1,1,1,1,1,0,1,1,0,4,1,7,15.36
1,1,1,1,1,1,1,0,0,1,5,6,11.05
1,1,1,1,1,0,1,1,0,1,3,9,7.67
1,1,1,1,1,0,1,1,1,2,4,11,17.41
0,1,1,1,1,0,1,1,0,2,4,5,17.54
1,0,1,1,1,1,1,0,0,2,4,4,16.28
1,1,0,1,1,1,1,0,1,2,4,6,13.87
1,1,1,0,1,0,1,1,0,1,4,9,6.18
1,1,1,1,0,1,1,0,0,1,3,3,8.81
1,1,1,1,1,0,1,1,1,3,4,15,17.66
1,1,1,1,1,0,0,1,0,4,4,5,8.11
1,1,1,1,1,1,1,0,0,2,1,9,14.74
1,1,1,1,1,1,1,0,0,4,1,2,14.71
1,1,1,1,1,0,1,1,0,1,4,4,17.49
1,1,1,1,1,1,1,0,0,1,2,13,10.37
1,1,1,1,1,0,1,1,0,3,5,8,10.61
1,1,1,1,1,0,1,1,0,3,5,13,10.64
1,1,1,1,1,1,1,0,0,2,5,3,10.41
1,1,1,1,1,1,1,0,0,3,5,12,10.77
1,1,1,1,1,0,1,1,1,2,1,15,15.23
1,1,1,1,1,0,1,1,1,1,4,15,17.49
1,1,1,1,1,0,1,1,0,2,1,11,14.56
1,1,1,1,1,0,1,1,0,1,4,3,17.71
1,1,1,1,1,1,1,0,1,4,5,9,11.06
1,1,1,1,1,1,1,0,0,2,4,2,18.12
1,1,1,1,1,1,1,0,0,3,2,12,10.17
1,1,1,1,1,0,1,1,0,2,4,9,17.45
1,1,1,1,1,1,1,0,0,2,4,3,17.09
0,1,1,1,1,0,1,1,0,3,1,6,14.72
1,0,1,1,1,1,1,0,0,4,4,14,17.19
1,1,0,1,1,1,1,0,0,2,1,9,14.88
1,1,1,0,1,1,1,0,0,1,2,9,5.45
1,1,1,1,0,1,1,0,0,2,4,13,22.51
1,1,1,1,1,0,1,1,1,4,4,9,17.9
1,1,1,1,1,0,0,1,1,4,4,5,7.76
1,1,1,1,1,1,1,0,1,1,2,1,9.84
1,1,1,1,1,0,1,1,0,4,4,7,17.78
1,1,1,1,1,1,1,0,0,2,1,3,15.04
1,1,1,1,1,1,1,0,0,4,1,15,15.42
1,1,1,1,1,0,1,1,1,1,1,5,15.24
1,1,1,1,1,1,1,0,1,3,3,10,7.74
1,1,1,1,1,0,1,1,0,1,5,14,10.51
1,1,1,1,1,1,1,0,0,1,2,15,10.15
1,1,1,1,1,0,1,1,0,4,2,11,10.04
1,1,1,1,1,1,1,0,0,4,3,10,7.78
1,1,1,1,1,0,1,1,1,4,4,14,17.85
1,1,1,1,1,0,1,1,1,1,3,3,8.14
1,1,1,1,1,1,1,0,0,1,3,8,7.78
1,1,1,1,1,0,1,1,0,1,2,10,9.82
1,1,1,1,1,0,1,1,1,2,5,10,10.36
1,1,1,1,1,1,1,0,0,4,3,2,7.86
0,1,1,1,1,1,1,0,0,4,3,15,7.95
1,0,1,1,1,1,1,0,0,3,1,2,13.53
1,1,0,1,1,0,1,1,1,2,3,6,8.02
1,1,1,0,1,1,1,0,0,4,3,10,5.07
1,1,1,1,0,1,1,0,0,4,3,11,8.97
1,1,1,1,1,0,1,1,0,2,4,6,17.53
1,1,1,1,1,1,0,0,0,3,3,4,3.33
1,1,1,1,1,1,1,0,1,3,4,5,17.75
1,1,1,1,1,1,1,0,0,1,1,5,14.64
1,1,1,1,1,1,1,0,0,2,3,9,7.91
1,1,1,1,1,0,1,1,0,3,4,1,17.55
1,1,1,1,1,1,1,0,1,2,3,15,8.2
1,1,1,1,1,0,1,1,0,4,4,4,18.02
1,1,1,1,1,0,1,1,1,1,4,4,17.86
1,1,1,1,1,1,1,0,1,3,4,12,17.53
1,1,1,1,1,0,1,1,0,2,3,6,7.76
1,1,1,1,1,0,1,1,0,4,3,5,7.88
1,1,1,1,1,0,1,1,0,1,3,4,7.86
1,1,1,1,1,1,1,0,0,3,3,7,7.81
1,1,1,1,1,1,1,0,0,2,3,8,7.78
1,1,1,1,1,1,1,0,1,3,3,7,7.76
1,1,1,1,1,0,1,1,0,3,1,11,15.47
0,1,1,1,1,1,1,0,0,1,4,11,17.82
1,0,1,1,1,1,1,0,0,1,2,6,9.15
1,1,0,1,1,1,1,0,0,4,2,3,10.12
1,1,1,0,1,1,1,0,0,3,3,8,4.93
1,1,1,1,0,1,1,0,0,1,1,5,11.74
1,1,1,1,1,0,1,1,1,1,3,1,7.79
1,1,1,1,1,0,0,1,0,2,2,4,6.59
1,1,1,1,1,1,1,0,1,1,3,8,7.87
1,1,1,1,1,1,1,0,0,4,5,9,10.75
1,1,1,1,1,1,1,0,0,3,3,9,7.75
1,1,1,1,1,1,1,0,1,4,3,10,7.89
1,1,1,1,1,1,1,0,0,4,3,8,7.52
1,1,1,1,1,1,1,0,0,2,1,2,14.68
1,1,1,1,1,1,1,0,1,1,3,4,7.67
1,1,1,1,1,0,1,1,0,2,2,6,10.21
1,1,1,1,1,1,1,0,0,3,4,6,17.31
1,1,1,1,1,1,1,0,0,3,3,2,7.88
1,1,1,1,1,1,1,0,0,2,2,1,9.89
1,1,1,1,1,0,1,1,0,1,3,14,7.81
1,1,1,1,1,0,1,1,0,2,3,2,7.85
1,1,1,1,1,0,1,1,0,3,2,14,10.11
0,1,1,1,1,0,1,1,0,2,3,2,7.92
1,0,1,1,1,0,1,1,0,1,3,2,7.16
1,1,0,1,1,0,1,1,0,4,5,2,8.37
1,1,1,0,1,0,1,1,0,2,4,5,5.88
1,1,1,1,0,1,1,0,0,3,3,7,8.72
1,1,1,1,1,0,1,1,1,4,3,15,8.15
1,1,1,1,1,1,0,0,0,2,1,11,4.15
1,1,1,1,1,1,1,0,1,1,4,13,17.77
1,1,1,1,1,0,1,1,0,3,1,12,14.38
1,1,1,1,1,1,1,0,1,3,5,9,10.66
1,1,1,1,1,0,1,1,0,2,3,3,7.91
1,1,1,1,1,1,1,0,0,2,5,1,10.51
1,1,1,1,1,0,1,1,1,2,3,5,8.15
1,1,1,1,1,0,1,1,0,1,2,14,9.79
1,1,1,1,1,0,1,1,0,1,3,15,7.82
1,1,1,1,1,1,1,0,0,1,3,5,7.93
1,1,1,1,1,0,1,1,1,2,5,5,10.7
1,1,1,1,1,1,1,0,0,2,3,1,7.93
1,1,1,1,1,1,1,0,0,2,2,6,10.13
1,1,1,1,1,1,1,0,1,2,3,1,7.77
0,1,1,1,1,1,1,0,0,4,2,12,9.95
1,0,1,1,1,1,1,0,0,2,4,13,16.82
1,1,0,1,1,0,1,1,0,3,3,8,8.02
1,1,1,0,1,0,1,1,0,2,5,13,5.83
1,1,1,1,0,1,1,0,0,3,5,10,18.28
1,1,1,1,1,0,1,1,0,2,3,7,7.91
1,1,1,1,1,1,0,0,0,1,3,12,3.16
1,1,1,1,1,1,1,0,0,3,2,14,10.45
1,1,1,1,1,0,1,1,0,2,3,15,7.73
1,1,1,1,1,1,1,0,1,4,4,7,17.76
1,1,1,1,1,1,1,0,1,1,2,13,9.74
1,1,1,1,1,0,1,1,0,2,2,15,10.21
1,1,1,1,1,0,1,1,0,2,3,1,7.93
1,1,1,1,1,1,1,0,0,2,3,4,7.96
1,1,1,1,1,1,1,0,0,1,4,8,17.15
1,1,1,1,1,0,1,1,1,4,4,4,17.63
1,1,1,1,1,0,1,1,0,3,3,10,7.72
1,1,1,1,1,0,1,1,0,3,5,1,11.04
1,1,1,1,1,0,1,1,1,2,1,14,14.7
0,1,1,1,1,1,1,0,0,3,3,2,7.93
1,0,1,1,1,0,1,1,0,2,1,2,13.97
1,1,0,1,1,0,1,1,0,3,4,3,13.73
1,1,1,0,1,1,1,0,0,3,3,2,5.32
1,1,1,1,0,1,1,0,0,1,3,1,8.78
1,1,1,1,1,0,1,1,1,4,3,2,7.84
1,1,1,1,1,0,0,1,0,3,3,7,6.36
1,1,1,1,1,1,1,0,0,2,4,6,17.64
1,1,1,1,1,1,1,0,0,1,2,6,9.84
1,1,1,1,1,0,1,1,0,2,5,8,11.09
1,1,1,1,1,1,1,0,1,2,2,2,10.04
1,1,1,1,1,1,1,0,0,3,5,4,10.33
1,1,1,1,1,0,1,1,0,3,3,8,7.91
1,1,1,1,1,0,1,1,0,3,3,3,7.86
1,1,1,1,1,1,1,0,1,2,3,2,7.93
1,1,1,1,1,0,1,1,1,3,1,11,14.59
1,1,1,1,1,0,1,1,1,2,3,10,8.06
1,1,1,1,1,1,1,0,0,1,3,3,7.91
0,1,1,1,1,0,1,1,0,1,4,15,17.41
1,0,1,1,1,1,1,0,0,2,5,2,9.84
1,1,0,1,1,1,1,0,0,3,3,9,7.81
1,1,1,0,1,0,1,1,0,1,4,1,5.81
1,1,1,1,0,0,1,1,0,3,4,2,22.54
1,1,1,1,1,0,1,1,1,2,3,7,7.83
1,1,1,1,1,1,0,0,0,3,3,7,3.13
1,1,1,1,1,1,1,0,0,3,3,8,7.92
1,1,1,1,1,0,1,1,0,3,3,4,7.85
1,1,1,1,1,0,1,1,0,4,3,11,7.73
1,1,1,1,1,1,1,0,1,1,3,3,7.93
1,1,1,1,1,1,1,0,1,4,3,2,7.94
1,1,1,1,1,0,1,1,1,2,3,1,7.8
1,1,1,1,1,1,1,0,0,1,1,6,14.6
1,1,1,1,1,0,1,1,0,4,3,8,8.28
1,1,1,1,1,1,1,0,1,3,3,1,7.38
1,1,1,1,1,0,1,1,0,2,3,4,8.06
0,1,1,1,1,1,1,0,0,4,3,1,7.99
1,0,1,1,1,1,1,0,0,4,1,8,14.22
1,1,0,1,1,0,1,1,0,1,3,1,7.8
1,1,1,0,1,1,1,0,0,2,3,3,5.34
1,1,1,1,0,1,1,0,1,1,3,1,8.82
1,1,1,1,1,0,1,1,1,3,3,4,7.89
1,1,1,1,1,1,0,0,0,1,4,9,4.32
1,1,1,1,1,1,1,0,0,2,1,1,14.49
1,1,1,1,1,1,1,0,0,3,3,15,7.75
1,1,1,1,1,1,1,0,0,2,3,12,7.92
1,1,1,1,1,1,1,0,0,2,3,11,7.75
1,1,1,1,1,0,1,1,1,2,5,2,10.58
1,1,1,1,1,1,1,0,0,4,3,1,7.94
1,1,1,1,1,1,1,0,0,3,3,5,7.38
1,1,1,1,1,0,1,1,1,1,3,9,8.16
1,1,1,1,1,0,1,1,0,2,4,1,18.16
0,1,1,1,1,1,1,0,0,2,2,10,10.17
1,0,1,1,1,1,1,0,0,4,3,15,7.19
1,1,0,1,1,0,1,1,0,4,4,11,13.8
1,1,1,0,1,1,1,0,0,2,4,1,6.16
1,1,1,1,0,1,1,0,0,2,3,4,8.79
1,1,1,1,1,0,1,1,0,4,2,2,10.34
1,1,1,1,1,0,0,1,0,1,3,1,6.37
1,1,1,1,1,1,1,0,1,3,4,6,17.44
1,1,1,1,1,1,1,0,0,1,3,1,7.74
1,1,1,1,1,1,1,0,1,2,3,4,7.96
1,1,1,1,1,1,1,0,0,1,3,13,7.75
1,1,1,1,1,0,1,1,0,1,3,10,7.82
1,1,1,1,1,1,1,0,1,1,3,1,7.4
1,1,1,1,1,1,1,0,0,1,3,10,7.66
1,1,1,1,1,0,1,1,1,3,4,6,17.7
0,1,1,1,1,1,1,0,0,2,4,1,18.13
1,0,1,1,1,0,1,1,0,3,4,15,16.71
1,1,0,1,1,0,1,1,0,4,3,1,7.81
1,1,1,0,1,0,1,1,0,1,3,1,5.3
1,1,1,1,0,1,1,0,0,1,1,14,10.96
1,1,1,1,1,0,1,1,0,3,2,12,10.17
1,1,1,1,1,1,0,0,0,3,5,10,3.96
1,1,1,1,1,1,1,0,0,3,2,7,10.06
1,1,1,1,1,1,1,0,0,2,3,6,7.77
1,1,1,1,1,0,1,1,0,1,3,7,7.91
1,1,1,1,1,0,1,1,1,4,3,5,7.87
1,1,1,1,1,0,1,1,0,3,3,5,7.81
1,1,1,1,1,1,1,0,0,3,3,4,7.93
1,1,1,1,1,1,1,0,0,4,3,4,7.89
0,1,1,1,1,1,1,0,0,2,4,14,17.02
1,0,1,1,1,1,1,0,0,3,3,2,7.02
1,1,0,1,1,1,1,0,0,3,3,1,7.84
1,1,1,0,1,1,1,0,0,4,2,6,5.13
1,1,1,1,0,1,1,0,0,2,3,7,8.73
1,1,1,1,1,0,1,1,0,4,5,1,11.09
1,1,1,1,1,0,0,1,0,3,3,5,6.11
1,1,1,1,1,1,1,0,0,2,2,9,9.8
1,1,1,1,1,1,1,0,0,4,4,1,17.82
1,1,1,1,1,0,1,1,0,1,3,5,7.9
1,1,1,1,1,0,1,1,1,3,2,14,9.8
1,1,1,1,1,1,1,0,1,1,4,1,17.49
1,1,1,1,1,1,1,0,0,2,4,10,17.56
0,1,1,1,1,1,1,0,0,3,2,1,10.02
1,0,1,1,1,1,1,0,0,1,4,9,16.83
1,1,0,1,1,1,1,0,0,3,3,2,7.79
1,1,1,0,1,1,1,0,0,4,5,15,5.99
1,1,1,1,0,0,1,1,0,2,3,2,8.76
1,1,1,1,1,0,1,1,0,4,3,9,8.0
1,1,1,1,1,1,0,0,0,4,4,8,4.37
1,1,1,1,1,1,1,0,0,1,5,15,10.79
1,1,1,1,1,1,1,0,0,1,2,7,10.42
1,1,1,1,1,1,1,0,0,2,2,7,9.85
1,1,1,1,1,1,1,0,1,2,3,3,7.65
1,1,1,1,1,1,1,0,0,2,4,7,17.88
0,1,1,1,1,1,1,0,0,1,4,1,17.91
1,0,1,1,1,1,1,0,0,4,3,13,7.22
1,1,0,1,1,1,1,0,0,1,2,4,9.82
1,1,1,0,1,0,1,1,0,1,3,14,5.32
1,1,1,1,0,0,1,1,0,1,3,1,8.73
1,1,1,1,1,0,1,1,0,3,1,5,14.81
1,1,1,1,1,1,0,0,0,1,5,1,3.96
1,1,1,1,1,1,1,0,0,3,4,4,17.84
1,1,1,1,1,0,1,1,0,2,2,2,9.54
1,1,1,1,1,0,1,1,1,1,4,8,17.74
1,1,1,1,1,0,1,1,0,1,3,6,7.63
0,1,1,1,1,0,1,1,0,1,3,11,7.83
1,0,1,1,1,0,1,1,0,1,4,2,16.43
1,1,0,1,1,0,1,1,0,3,4,8,13.58
1,1,1,0,1,1,1,0,0,4,3,5,5.47
1,1,1,1,0,1,1,0,0,3,4,5,23.18
1,1,1,1,1,0,1,1,0,1,3,2,7.89
1,1,1,1,1,1,0,0,0,3,3,5,3.34
1,1,1,1,1,1,1,0,1,1,3,5,7.88
1,1,1,1,1,0,1,1,0,1,3,8,7.58
1,1,1,1,1,1,1,0,1,4,4,5,17.68
0,1,1,1,1,0,1,1,0,1,5,13,10.46
1,0,1,1,1,1,1,0,0,1,3,5,6.99
1,1,0,1,1,1,1,0,1,3,3,1,7.33
1,1,1,0,1,1,1,0,0,1,3,9,5.36
1,1,1,1,0,1,1,0,1,4,3,2,8.62
1,1,1,1,1,0,1,1,0,3,3,13,7.89
1,1,1,1,1,1,0,0,0,3,5,15,3.97
1,1,1,1,1,1,1,0,1,1,1,1,15.37
1,1,1,1,1,1,1,0,0,1,5,1,10.43
0,1,1,1,1,0,1,1,0,2,5,13,10.91
1,0,1,1,1,0,1,1,0,4,3,14,7.41
1,1,0,1,1,1,1,0,0,2,3,1,7.84
1,1,1,0,1,1,1,0,0,4,3,3,5.46
1,1,1,1,0,0,1,1,0,2,4,13,22.34
1,1,1,1,1,0,1,1,1,3,3,13,7.85
1,1,1,1,1,0,0,1,0,1,2,2,6.6
1,1,1,1,1,1,1,0,0,4,4,8,17.1
1,1,1,1,1,0,1,1,0,1,5,1,10.61
0,0,1,1,1,1,1,0,0,1,3,7,7.13
0,1,0,1,1,1,1,0,0,2,3,3,7.73
0,1,1,0,1,1,1,0,0,2,3,10,5.34
0,1,1,1,0,1,1,0,0,3,3,3,8.81
0,1,1,1,1,0,1,1,1,3,1,6,14.66
0,1,1,1,1,0,0,1,0,1,4,6,7.82
0,1,1,1,1,1,1,0,0,3,2,15,9.76
0,1,1,1,1,1,1,0,0,3,2,3,10.35
1,0,0,1,1,0,1,1,0,4,1,1,14.41
1,0,1,0,1,0,1,1,0,2,2,15,4.85
1,0,1,1,0,0,1,1,0,2,4,2,21.08
1,0,1,1,1,0,1,1,0,4,3,12,7.18
1,0,1,1,1,1,0,0,0,2,4,9,3.89
1,0,1,1,1,1,1,0,0,3,5,7,9.55
1,0,1,1,1,0,1,1,0,1,3,1,7.1
1,1,0,0,1,1,1,0,0,4,4,2,5.29
1,1,0,1,0,0,1,1,0,4,3,4,8.77
1,1,0,1,1,0,1,1,0,3,2,2,10.34
1,1,0,1,1,1,0,0,0,3,5,15,3.29
1,1,0,1,1,1,1,0,0,4,3,8,7.93
1,1,0,1,1,0,1,1,0,2,4,1,13.86
1,1,1,0,0,0,1,1,0,2,3,7,5.95
1,1,1,0,1,0,1,1,0,3,3,8,5.3
1,1,1,0,1,1,0,0,0,2,4,6,3.22
1,1,1,0,1,1,1,0,0,2,3,1,5.33
1,1,1,0,1,0,1,1,0,3,4,7,6.11
1,1,1,1,0,0,1,1,0,2,2,3,9.76
1,1,1,1,0,1,0,0,0,1,5,2,5.0
