MemoryLimit,Nice,Depth,Dict,Dist,Multithreading,BlockSize,FlushTimeout,PositionBits,check,mfs,Literal Context Bits,time
0,1,1,1,1,0,1,1,0,2,4,7,506.49
1,0,1,1,1,1,1,0,0,3,4,9,502.67
1,1,0,1,1,1,1,0,0,2,4,6,337.6
1,1,1,0,1,1,1,0,0,2,5,3,32.89
1,1,1,1,0,1,1,0,0,3,5,1,522.37
1,1,1,1,1,0,1,1,0,3,3,2,109.2
1,1,1,1,1,0,0,1,0,3,4,4,46.05
1,1,1,1,1,1,1,0,0,2,4,12,504.21
1,1,1,1,1,0,1,1,0,3,4,9,511.74
1,1,1,1,1,1,1,0,0,1,3,12,107.34
1,1,1,1,1,1,1,0,0,1,3,4,107.5
1,1,1,1,1,1,1,0,0,1,2,1,156.08
1,1,1,1,1,1,1,0,0,3,4,10,517.57
1,1,1,1,1,0,1,1,0,1,4,15,498.27
1,1,1,1,1,0,1,1,0,4,4,13,493.47
1,1,1,1,1,1,1,0,1,4,2,1,157.41
1,1,1,1,1,1,1,0,0,3,4,7,417.68
1,1,1,1,1,1,1,0,0,1,4,3,477.02
1,1,1,1,1,0,1,1,0,1,1,4,230.76
1,1,1,1,1,0,1,1,0,4,4,10,510.81
1,1,1,1,1,0,1,1,0,4,1,14,255.17
1,1,1,1,1,1,1,0,0,3,1,14,257.52
1,1,1,1,1,0,1,1,0,1,1,14,250.72
1,1,1,1,1,1,1,0,0,3,3,10,105.56
1,1,1,1,1,1,1,0,0,3,4,12,503.15
1,1,1,1,1,1,1,0,0,1,3,2,105.1
1,1,1,1,1,0,1,1,0,3,3,1,106.8
1,1,1,1,1,1,1,0,0,1,4,5,440.6
1,1,1,1,1,0,1,1,0,3,1,7,253.02
1,1,1,1,1,0,1,1,0,1,5,4,284.59
1,1,1,1,1,1,1,0,0,4,2,6,155.69
0,1,1,1,1,0,1,1,0,4,4,14,499.88
1,0,1,1,1,1,1,0,0,1,3,2,108.33
1,1,0,1,1,0,1,1,0,3,3,11,109.58
1,1,1,0,1,0,1,1,0,3,1,6,35.1
1,1,1,1,0,0,1,1,0,1,4,1,714.37
1,1,1,1,1,0,1,1,0,3,4,3,513.32
1,1,1,1,1,0,0,1,0,3,2,15,44.81
1,1,1,1,1,1,1,0,0,1,5,12,190.11
1,1,1,1,1,0,1,1,0,3,5,10,170.17
1,1,1,1,1,0,1,1,0,2,5,10,186.86
1,1,1,1,1,0,1,1,0,3,5,3,184.87
1,1,1,1,1,1,1,0,0,3,1,8,256.06
1,1,1,1,1,0,1,1,0,3,4,11,498.12
1,1,1,1,1,1,1,0,0,1,4,13,512.72
1,1,1,1,1,0,1,1,0,3,2,3,156.14
1,1,1,1,1,0,1,1,0,2,1,15,252.82
1,1,1,1,1,0,1,1,0,2,5,7,289.2
1,1,1,1,1,0,1,1,0,3,4,7,505.02
1,1,1,1,1,1,1,0,0,3,4,1,421.75
1,1,1,1,1,0,1,1,0,3,4,6,499.13
1,1,1,1,1,1,1,0,0,3,3,11,109.2
1,1,1,1,1,1,1,0,0,3,4,15,508.41
1,1,1,1,1,1,1,0,0,3,4,5,473.71
1,1,1,1,1,1,1,0,1,3,4,7,487.24
1,1,1,1,1,0,1,1,0,1,3,11,93.16
1,1,1,1,1,0,1,1,1,3,4,9,500.78
1,1,1,1,1,0,1,1,0,2,3,8,109.09
1,1,1,1,1,0,1,1,0,1,1,15,250.77
1,1,1,1,1,0,1,1,0,1,4,5,441.84
1,1,1,1,1,1,1,0,0,3,5,3,190.79
0,1,1,1,1,1,1,0,0,1,4,8,517.18
1,0,1,1,1,1,1,0,0,1,5,14,359.55
1,1,0,1,1,1,1,0,0,1,1,11,251.86
1,1,1,0,1,1,1,0,0,3,4,3,31.61
1,1,1,1,0,1,1,0,0,3,1,1,202.95
1,1,1,1,1,0,1,1,0,1,2,3,150.64
1,1,1,1,1,0,0,1,0,3,3,15,42.45
1,1,1,1,1,1,1,0,0,3,4,8,507.22
1,1,1,1,1,1,1,0,0,3,4,14,494.69
1,1,1,1,1,1,1,0,0,4,1,5,240.85
1,1,1,1,1,1,1,0,0,1,1,1,258.98
1,1,1,1,1,0,1,1,0,4,3,1,109.68
1,1,1,1,1,0,1,1,0,4,3,2,107.09
1,1,1,1,1,1,1,0,0,1,5,10,186.08
1,1,1,1,1,1,1,0,0,2,4,14,495.35
1,1,1,1,1,1,1,0,0,2,5,4,188.61
1,1,1,1,1,1,1,0,0,2,3,10,106.14
1,1,1,1,1,1,1,0,0,4,4,7,508.77
1,1,1,1,1,1,1,0,0,1,1,13,260.14
1,1,1,1,1,0,1,1,0,1,4,10,494.55
1,1,1,1,1,0,1,1,0,4,2,15,150.33
1,1,1,1,1,0,1,1,0,4,1,11,254.45
1,1,1,1,1,0,1,1,1,1,4,5,728.15
1,1,1,1,1,1,1,0,1,4,3,1,93.88
1,1,1,1,1,1,1,0,0,4,4,4,502.97
1,1,1,1,1,0,1,1,0,2,4,15,419.56
1,1,1,1,1,1,1,0,0,2,4,15,467.05
1,1,1,1,1,1,1,0,0,2,3,5,93.89
1,1,1,1,1,0,1,1,0,1,1,5,260.5
0,1,1,1,1,0,1,1,0,2,4,15,509.01
1,0,1,1,1,1,1,0,0,4,4,11,520.9
1,1,0,1,1,0,1,1,0,4,4,5,388.5
1,1,1,0,1,1,1,0,0,2,4,15,32.27
1,1,1,1,0,1,1,0,0,4,4,7,705.36
1,1,1,1,1,0,1,1,0,1,2,1,138.93
1,1,1,1,1,1,0,0,0,2,2,10,21.76
1,1,1,1,1,1,1,0,0,4,3,15,106.87
1,1,1,1,1,1,1,0,0,4,5,12,189.51
1,1,1,1,1,1,1,0,0,1,3,7,106.41
1,1,1,1,1,1,1,0,1,1,3,7,92.91
1,1,1,1,1,0,1,1,0,3,5,7,184.58
1,1,1,1,1,0,1,1,0,2,2,5,152.9
1,1,1,1,1,0,1,1,0,2,5,2,186.01
1,1,1,1,1,0,1,1,1,3,3,1,103.31
1,1,1,1,1,1,1,0,0,3,3,6,102.08
1,1,1,1,1,0,1,1,0,4,3,6,93.69
1,1,1,1,1,0,1,1,0,3,2,9,154.31
1,1,1,1,1,0,1,1,0,1,1,1,253.44
1,1,1,1,1,1,1,0,0,1,5,5,170.69
1,1,1,1,1,0,1,1,0,2,1,2,256.55
1,1,1,1,1,0,1,1,0,2,5,6,185.85
1,1,1,1,1,0,1,1,1,2,5,7,183.02
1,1,1,1,1,0,1,1,0,3,3,15,107.09
1,1,1,1,1,1,1,0,0,3,5,13,184.75
1,1,1,1,1,0,1,1,0,4,5,9,179.65
1,1,1,1,1,1,1,0,0,4,3,6,108.5
1,1,1,1,1,1,1,0,0,1,5,7,173.02
0,1,1,1,1,1,1,0,0,3,2,4,147.63
1,0,1,1,1,1,1,0,0,4,1,2,260.64
1,1,0,1,1,0,1,1,0,4,5,1,173.87
1,1,1,0,1,0,1,1,0,2,5,14,32.79
1,1,1,1,0,0,1,1,0,2,1,11,227.86
1,1,1,1,1,0,1,1,0,2,1,6,232.59
1,1,1,1,1,1,0,0,0,4,5,7,21.47
1,1,1,1,1,1,1,0,0,4,1,10,256.89
1,1,1,1,1,0,1,1,0,4,5,13,187.08
1,1,1,1,1,0,1,1,1,4,3,1,106.48
1,1,1,1,1,0,1,1,0,1,3,1,107.89
1,1,1,1,1,0,1,1,0,2,2,7,157.35
1,1,1,1,1,1,1,0,1,2,4,5,798.13
1,1,1,1,1,1,1,0,0,3,1,7,228.07
1,1,1,1,1,1,1,0,0,2,2,2,148.69
1,1,1,1,1,1,1,0,0,3,1,6,251.34
1,1,1,1,1,1,1,0,0,1,2,2,148.96
1,1,1,1,1,1,1,0,0,2,2,14,152.8
1,1,1,1,1,0,1,1,0,2,3,5,106.84
1,1,1,1,1,0,1,1,0,1,3,3,106.51
1,1,1,1,1,0,1,1,0,1,4,8,503.27
1,1,1,1,1,1,1,0,0,3,2,5,150.54
1,1,1,1,1,0,1,1,0,1,1,13,258.78
1,1,1,1,1,1,1,0,0,3,2,2,153.65
1,1,1,1,1,0,1,1,0,3,1,4,256.13
1,1,1,1,1,0,1,1,0,1,1,12,251.33
1,1,1,1,1,0,1,1,0,1,2,5,139.28
0,1,1,1,1,0,1,1,0,3,4,5,500.38
1,0,1,1,1,0,1,1,0,1,4,3,498.62
1,1,0,1,1,0,1,1,0,4,4,3,394.58
1,1,1,0,1,0,1,1,0,3,1,9,37.93
1,1,1,1,0,1,1,0,0,4,3,2,151.84
1,1,1,1,1,0,1,1,0,2,1,14,256.33
1,1,1,1,1,0,0,1,0,3,4,13,43.75
1,1,1,1,1,1,1,0,0,3,3,1,109.66
1,1,1,1,1,0,1,1,0,3,4,10,514.28
1,1,1,1,1,1,1,0,1,2,3,7,91.71
1,1,1,1,1,0,1,1,0,3,5,5,184.32
1,1,1,1,1,1,1,0,0,2,3,15,98.72
1,1,1,1,1,1,1,0,0,2,2,3,154.59
1,1,1,1,1,1,1,0,0,3,2,1,153.32
1,1,1,1,1,0,1,1,0,2,5,5,185.16
1,1,1,1,1,0,1,1,1,4,5,13,173.32
1,1,1,1,1,0,1,1,0,3,4,15,419.35
1,1,1,1,1,1,1,0,0,4,2,2,155.47
1,1,1,1,1,1,1,0,1,3,4,14,501.82
1,1,1,1,1,1,1,0,0,1,4,14,513.58
1,1,1,1,1,0,1,1,1,3,3,15,105.55
1,1,1,1,1,1,1,0,0,4,2,10,154.81
1,1,1,1,1,0,1,1,0,3,3,6,104.89
1,1,1,1,1,1,1,0,0,1,5,9,188.5
1,1,1,1,1,1,1,0,0,2,5,10,172.44
1,1,1,1,1,0,1,1,0,1,4,2,502.54
0,1,1,1,1,1,1,0,0,4,2,13,156.46
1,0,1,1,1,0,1,1,0,2,3,13,106.32
1,1,0,1,1,0,1,1,0,2,3,6,107.36
1,1,1,0,1,1,1,0,0,1,3,10,33.3
1,1,1,1,0,1,1,0,0,3,4,15,704.71
1,1,1,1,1,0,1,1,1,3,4,11,511.61
1,1,1,1,1,0,0,1,0,3,4,8,45.04
1,1,1,1,1,1,1,0,0,2,3,7,105.9
1,1,1,1,1,0,1,1,0,4,4,9,497.3
1,1,1,1,1,1,1,0,0,4,1,8,257.88
1,1,1,1,1,0,1,1,0,3,4,14,496.32
1,1,1,1,1,0,1,1,0,4,3,15,108.53
1,1,1,1,1,1,1,0,0,1,5,4,184.7
1,1,1,1,1,0,1,1,1,2,4,15,442.05
1,1,1,1,1,0,1,1,0,3,3,14,110.03
1,1,1,1,1,1,1,0,0,2,1,13,251.91
1,1,1,1,1,0,1,1,0,2,3,10,105.02
1,1,1,1,1,1,1,0,0,2,1,5,255.06
1,1,1,1,1,1,1,0,0,4,1,6,494.55
1,1,1,1,1,1,1,0,1,1,3,2,98.19
1,1,1,1,1,0,1,1,0,2,1,4,260.2
1,1,1,1,1,0,1,1,0,4,1,7,259.47
1,1,1,1,1,1,1,0,0,1,5,6,190.35
1,1,1,1,1,0,1,1,0,1,3,9,106.5
1,1,1,1,1,0,1,1,1,2,4,11,419.2
0,1,1,1,1,0,1,1,0,2,4,5,507.38
1,0,1,1,1,1,1,0,0,2,4,4,497.26
1,1,0,1,1,1,1,0,1,2,4,6,406.8
1,1,1,0,1,0,1,1,0,1,4,9,29.28
1,1,1,1,0,1,1,0,0,1,3,3,154.64
1,1,1,1,1,0,1,1,1,3,4,15,477.93
1,1,1,1,1,0,0,1,0,4,4,5,44.22
1,1,1,1,1,1,1,0,0,2,1,9,252.4
1,1,1,1,1,1,1,0,0,4,1,2,259.64
1,1,1,1,1,0,1,1,0,1,4,4,501.37
1,1,1,1,1,1,1,0,0,1,2,13,158.07
1,1,1,1,1,0,1,1,0,3,5,8,185.02
1,1,1,1,1,0,1,1,0,3,5,13,172.04
1,1,1,1,1,1,1,0,0,2,5,3,185.34
1,1,1,1,1,1,1,0,0,3,5,12,194.33
1,1,1,1,1,0,1,1,1,2,1,15,253.69
1,1,1,1,1,0,1,1,1,1,4,15,504.15
1,1,1,1,1,0,1,1,0,2,1,11,256.3
1,1,1,1,1,0,1,1,0,1,4,3,764.07
1,1,1,1,1,1,1,0,1,4,5,9,190.06
1,1,1,1,1,1,1,0,0,2,4,2,442.64
1,1,1,1,1,1,1,0,0,3,2,12,150.74
1,1,1,1,1,0,1,1,0,2,4,9,419.69
1,1,1,1,1,1,1,0,0,2,4,3,521.91
0,1,1,1,1,0,1,1,0,3,1,6,252.96
1,0,1,1,1,1,1,0,0,4,4,14,513.42
1,1,0,1,1,1,1,0,0,2,1,9,258.63
1,1,1,0,1,1,1,0,0,1,2,9,29.88
1,1,1,1,0,1,1,0,0,2,4,13,689.34
1,1,1,1,1,0,1,1,1,4,4,9,494.2
1,1,1,1,1,0,0,1,1,4,4,5,46.19
1,1,1,1,1,1,1,0,1,1,2,1,147.97
1,1,1,1,1,0,1,1,0,4,4,7,490.69
1,1,1,1,1,1,1,0,0,2,1,3,258.79
1,1,1,1,1,1,1,0,0,4,1,15,255.83
1,1,1,1,1,0,1,1,1,1,1,5,256.36
1,1,1,1,1,1,1,0,1,3,3,10,105.02
1,1,1,1,1,0,1,1,0,1,5,14,183.19
1,1,1,1,1,1,1,0,0,1,2,15,150.75
1,1,1,1,1,0,1,1,0,4,2,11,154.63
1,1,1,1,1,1,1,0,0,4,3,10,104.97
1,1,1,1,1,0,1,1,1,4,4,14,419.79
1,1,1,1,1,0,1,1,1,1,3,3,92.07
1,1,1,1,1,1,1,0,0,1,3,8,109.81
1,1,1,1,1,0,1,1,0,1,2,10,151.11
1,1,1,1,1,0,1,1,1,2,5,10,184.65
1,1,1,1,1,1,1,0,0,4,3,2,107.39
0,1,1,1,1,1,1,0,0,4,3,15,109.35
1,0,1,1,1,1,1,0,0,3,1,2,252.93
1,1,0,1,1,0,1,1,1,2,3,6,105.2
1,1,1,0,1,1,1,0,0,4,3,10,33.88
1,1,1,1,0,1,1,0,0,4,3,11,134.48
1,1,1,1,1,0,1,1,0,2,4,6,512.57
1,1,1,1,1,1,0,0,0,3,3,4,20.83
1,1,1,1,1,1,1,0,1,3,4,5,502.39
1,1,1,1,1,1,1,0,0,1,1,5,259.41
1,1,1,1,1,1,1,0,0,2,3,9,107.0
1,1,1,1,1,0,1,1,0,3,4,1,509.68
1,1,1,1,1,1,1,0,1,2,3,15,109.28
1,1,1,1,1,0,1,1,0,4,4,4,498.55
1,1,1,1,1,0,1,1,1,1,4,4,538.11
1,1,1,1,1,1,1,0,1,3,4,12,494.57
1,1,1,1,1,0,1,1,0,2,3,6,106.96
1,1,1,1,1,0,1,1,0,4,3,5,93.38
1,1,1,1,1,0,1,1,0,1,3,4,104.92
1,1,1,1,1,1,1,0,0,3,3,7,106.39
1,1,1,1,1,1,1,0,0,2,3,8,108.7
1,1,1,1,1,1,1,0,1,3,3,7,105.83
1,1,1,1,1,0,1,1,0,3,1,11,253.4
0,1,1,1,1,1,1,0,0,1,4,11,443.12
1,0,1,1,1,1,1,0,0,1,2,6,263.54
1,1,0,1,1,1,1,0,0,4,2,3,148.57
1,1,1,0,1,1,1,0,0,3,3,8,33.23
1,1,1,1,0,1,1,0,0,1,1,5,204.9
1,1,1,1,1,0,1,1,1,1,3,1,108.05
1,1,1,1,1,0,0,1,0,2,2,4,45.02
1,1,1,1,1,1,1,0,1,1,3,8,106.87
1,1,1,1,1,1,1,0,0,4,5,9,188.5
1,1,1,1,1,1,1,0,0,3,3,9,98.6
1,1,1,1,1,1,1,0,1,4,3,10,106.54
1,1,1,1,1,1,1,0,0,4,3,8,106.78
1,1,1,1,1,1,1,0,0,2,1,2,250.56
1,1,1,1,1,1,1,0,1,1,3,4,107.49
1,1,1,1,1,0,1,1,0,2,2,6,139.38
1,1,1,1,1,1,1,0,0,3,4,6,491.07
1,1,1,1,1,1,1,0,0,3,3,2,108.06
1,1,1,1,1,1,1,0,0,2,2,1,158.24
1,1,1,1,1,0,1,1,0,1,3,14,105.59
1,1,1,1,1,0,1,1,0,2,3,2,105.82
1,1,1,1,1,0,1,1,0,3,2,14,246.46
0,1,1,1,1,0,1,1,0,2,3,2,105.92
1,0,1,1,1,0,1,1,0,1,3,2,110.36
1,1,0,1,1,0,1,1,0,4,5,2,170.11
1,1,1,0,1,0,1,1,0,2,4,5,31.63
1,1,1,1,0,1,1,0,0,3,3,7,150.69
1,1,1,1,1,0,1,1,1,4,3,15,106.76
1,1,1,1,1,1,0,0,0,2,1,11,31.78
1,1,1,1,1,1,1,0,1,1,4,13,513.03
1,1,1,1,1,0,1,1,0,3,1,12,256.36
1,1,1,1,1,1,1,0,1,3,5,9,187.25
1,1,1,1,1,0,1,1,0,2,3,3,104.53
1,1,1,1,1,1,1,0,0,2,5,1,186.61
1,1,1,1,1,0,1,1,1,2,3,5,108.32
1,1,1,1,1,0,1,1,0,1,2,14,158.43
1,1,1,1,1,0,1,1,0,1,3,15,110.17
1,1,1,1,1,1,1,0,0,1,3,5,109.21
1,1,1,1,1,0,1,1,1,2,5,5,185.12
1,1,1,1,1,1,1,0,0,2,3,1,105.42
1,1,1,1,1,1,1,0,0,2,2,6,140.76
1,1,1,1,1,1,1,0,1,2,3,1,109.5
0,1,1,1,1,1,1,0,0,4,2,12,148.56
1,0,1,1,1,1,1,0,0,2,4,13,421.6
1,1,0,1,1,0,1,1,0,3,3,8,108.11
1,1,1,0,1,0,1,1,0,2,5,13,32.6
1,1,1,1,0,1,1,0,0,3,5,10,529.59
1,1,1,1,1,0,1,1,0,2,3,7,162.55
1,1,1,1,1,1,0,0,0,1,3,12,21.06
1,1,1,1,1,1,1,0,0,3,2,14,155.2
1,1,1,1,1,0,1,1,0,2,3,15,108.66
1,1,1,1,1,1,1,0,1,4,4,7,495.91
1,1,1,1,1,1,1,0,1,1,2,13,147.14
1,1,1,1,1,0,1,1,0,2,2,15,158.38
1,1,1,1,1,0,1,1,0,2,3,1,109.64
1,1,1,1,1,1,1,0,0,2,3,4,93.64
1,1,1,1,1,1,1,0,0,1,4,8,475.2
1,1,1,1,1,0,1,1,1,4,4,4,491.65
1,1,1,1,1,0,1,1,0,3,3,10,105.97
1,1,1,1,1,0,1,1,0,3,5,1,182.86
1,1,1,1,1,0,1,1,1,2,1,14,254.02
0,1,1,1,1,1,1,0,0,3,3,2,93.4
1,0,1,1,1,0,1,1,0,2,1,2,465.42
1,1,0,1,1,0,1,1,0,3,4,3,396.17
1,1,1,0,1,1,1,0,0,3,3,2,33.1
1,1,1,1,0,1,1,0,0,1,3,1,152.78
1,1,1,1,1,0,1,1,1,4,3,2,104.88
1,1,1,1,1,0,0,1,0,3,3,7,43.96
1,1,1,1,1,1,1,0,0,2,4,6,505.59
1,1,1,1,1,1,1,0,0,1,2,6,153.74
1,1,1,1,1,0,1,1,0,2,5,8,183.14
1,1,1,1,1,1,1,0,1,2,2,2,141.32
1,1,1,1,1,1,1,0,0,3,5,4,189.2
1,1,1,1,1,0,1,1,0,3,3,8,105.74
1,1,1,1,1,0,1,1,0,3,3,3,106.29
1,1,1,1,1,1,1,0,1,2,3,2,107.42
1,1,1,1,1,0,1,1,1,3,1,11,257.18
1,1,1,1,1,0,1,1,1,2,3,10,94.14
1,1,1,1,1,1,1,0,0,1,3,3,108.53
0,1,1,1,1,0,1,1,0,1,4,15,439.58
1,0,1,1,1,1,1,0,0,2,5,2,187.3
1,1,0,1,1,1,1,0,0,3,3,9,106.93
1,1,1,0,1,0,1,1,0,1,4,1,31.39
1,1,1,1,0,0,1,1,0,3,4,2,713.13
1,1,1,1,1,0,1,1,1,2,3,7,101.28
1,1,1,1,1,1,0,0,0,3,3,7,20.75
1,1,1,1,1,1,1,0,0,3,3,8,98.29
1,1,1,1,1,0,1,1,0,3,3,4,106.59
1,1,1,1,1,0,1,1,0,4,3,11,108.6
1,1,1,1,1,1,1,0,1,1,3,3,108.89
1,1,1,1,1,1,1,0,1,4,3,2,106.63
1,1,1,1,1,0,1,1,1,2,3,1,107.01
1,1,1,1,1,1,1,0,0,1,1,6,254.7
1,1,1,1,1,0,1,1,0,4,3,8,110.37
1,1,1,1,1,1,1,0,1,3,3,1,98.09
1,1,1,1,1,0,1,1,0,2,3,4,101.27
0,1,1,1,1,1,1,0,0,4,3,1,106.09
1,0,1,1,1,1,1,0,0,4,1,8,251.35
1,1,0,1,1,0,1,1,0,1,3,1,105.62
1,1,1,0,1,1,1,0,0,2,3,3,33.34
1,1,1,1,0,1,1,0,1,1,3,1,158.72
1,1,1,1,1,0,1,1,1,3,3,4,162.27
1,1,1,1,1,1,0,0,0,1,4,9,22.44
1,1,1,1,1,1,1,0,0,2,1,1,253.36
1,1,1,1,1,1,1,0,0,3,3,15,106.78
1,1,1,1,1,1,1,0,0,2,3,12,105.5
1,1,1,1,1,1,1,0,0,2,3,11,107.43
1,1,1,1,1,0,1,1,1,2,5,2,184.34
1,1,1,1,1,1,1,0,0,4,3,1,98.77
1,1,1,1,1,1,1,0,0,3,3,5,105.54
1,1,1,1,1,0,1,1,1,1,3,9,106.06
1,1,1,1,1,0,1,1,0,2,4,1,497.31
0,1,1,1,1,1,1,0,0,2,2,10,158.18
1,0,1,1,1,1,1,0,0,4,3,15,107.73
1,1,0,1,1,0,1,1,0,4,4,11,399.76
1,1,1,0,1,1,1,0,0,2,4,1,31.72
1,1,1,1,0,1,1,0,0,2,3,4,149.7
1,1,1,1,1,0,1,1,0,4,2,2,155.53
1,1,1,1,1,0,0,1,0,1,3,1,40.0
1,1,1,1,1,1,1,0,1,3,4,6,783.54
1,1,1,1,1,1,1,0,0,1,3,1,108.56
1,1,1,1,1,1,1,0,1,2,3,4,105.82
1,1,1,1,1,1,1,0,0,1,3,13,108.22
1,1,1,1,1,0,1,1,0,1,3,10,100.89
1,1,1,1,1,1,1,0,1,1,3,1,93.77
1,1,1,1,1,1,1,0,0,1,3,10,107.19
1,1,1,1,1,0,1,1,1,3,4,6,493.4
0,1,1,1,1,1,1,0,0,2,4,1,512.91
1,0,1,1,1,0,1,1,0,3,4,15,495.99
1,1,0,1,1,0,1,1,0,4,3,1,106.13
1,1,1,0,1,0,1,1,0,1,3,1,30.38
1,1,1,1,0,1,1,0,0,1,1,14,207.11
1,1,1,1,1,0,1,1,0,3,2,12,157.15
1,1,1,1,1,1,0,0,0,3,5,10,22.38
1,1,1,1,1,1,1,0,0,3,2,7,150.46
1,1,1,1,1,1,1,0,0,2,3,6,93.6
1,1,1,1,1,0,1,1,0,1,3,7,105.98
1,1,1,1,1,0,1,1,1,4,3,5,110.53
1,1,1,1,1,0,1,1,0,3,3,5,94.6
1,1,1,1,1,1,1,0,0,3,3,4,107.08
1,1,1,1,1,1,1,0,0,4,3,4,106.83
0,1,1,1,1,1,1,0,0,2,4,14,444.8
1,0,1,1,1,1,1,0,0,3,3,2,105.94
1,1,0,1,1,1,1,0,0,3,3,1,97.23
1,1,1,0,1,1,1,0,0,4,2,6,32.9
1,1,1,1,0,1,1,0,0,2,3,7,155.25
1,1,1,1,1,0,1,1,0,4,5,1,186.25
1,1,1,1,1,0,0,1,0,3,3,5,39.7
1,1,1,1,1,1,1,0,0,2,2,9,155.89
1,1,1,1,1,1,1,0,0,4,4,1,502.76
1,1,1,1,1,0,1,1,0,1,3,5,101.73
1,1,1,1,1,0,1,1,1,3,2,14,154.61
1,1,1,1,1,1,1,0,1,1,4,1,418.7
1,1,1,1,1,1,1,0,0,2,4,10,495.43
0,1,1,1,1,1,1,0,0,3,2,1,154.89
1,0,1,1,1,1,1,0,0,1,4,9,513.39
1,1,0,1,1,1,1,0,0,3,3,2,105.61
1,1,1,0,1,1,1,0,0,4,5,15,31.14
1,1,1,1,0,0,1,1,0,2,3,2,150.31
1,1,1,1,1,0,1,1,0,4,3,9,109.96
1,1,1,1,1,1,0,0,0,4,4,8,21.75
1,1,1,1,1,1,1,0,0,1,5,15,187.75
1,1,1,1,1,1,1,0,0,1,2,7,152.34
1,1,1,1,1,1,1,0,0,2,2,7,153.07
1,1,1,1,1,1,1,0,1,2,3,3,108.41
1,1,1,1,1,1,1,0,0,2,4,7,503.16
0,1,1,1,1,1,1,0,0,1,4,1,501.2
1,0,1,1,1,1,1,0,0,4,3,13,111.72
1,1,0,1,1,1,1,0,0,1,2,4,154.74
1,1,1,0,1,0,1,1,0,1,3,14,30.58
1,1,1,1,0,0,1,1,0,1,3,1,160.38
1,1,1,1,1,0,1,1,0,3,1,5,250.73
1,1,1,1,1,1,0,0,0,1,5,1,20.03
1,1,1,1,1,1,1,0,0,3,4,4,497.85
1,1,1,1,1,0,1,1,0,2,2,2,154.25
1,1,1,1,1,0,1,1,1,1,4,8,499.0
1,1,1,1,1,0,1,1,0,1,3,6,107.52
0,1,1,1,1,0,1,1,0,1,3,11,110.52
1,0,1,1,1,0,1,1,0,1,4,2,439.46
1,1,0,1,1,0,1,1,0,3,4,8,404.05
1,1,1,0,1,1,1,0,0,4,3,5,34.07
1,1,1,1,0,1,1,0,0,3,4,5,643.18
1,1,1,1,1,0,1,1,0,1,3,2,94.1
1,1,1,1,1,1,0,0,0,3,3,5,20.93
1,1,1,1,1,1,1,0,1,1,3,5,110.56
1,1,1,1,1,0,1,1,0,1,3,8,167.86
1,1,1,1,1,1,1,0,1,4,4,5,520.18
0,1,1,1,1,0,1,1,0,1,5,13,191.35
1,0,1,1,1,1,1,0,0,1,3,5,106.12
1,1,0,1,1,1,1,0,1,3,3,1,106.21
1,1,1,0,1,1,1,0,0,1,3,9,36.72
1,1,1,1,0,1,1,0,1,4,3,2,149.89
1,1,1,1,1,0,1,1,0,3,3,13,109.18
1,1,1,1,1,1,0,0,0,3,5,15,21.03
1,1,1,1,1,1,1,0,1,1,1,1,237.52
1,1,1,1,1,1,1,0,0,1,5,1,191.17
0,1,1,1,1,0,1,1,0,2,5,13,184.02
1,0,1,1,1,0,1,1,0,4,3,14,168.35
1,1,0,1,1,1,1,0,0,2,3,1,105.86
1,1,1,0,1,1,1,0,0,4,3,3,33.92
1,1,1,1,0,0,1,1,0,2,4,13,721.71
1,1,1,1,1,0,1,1,1,3,3,13,105.17
1,1,1,1,1,0,0,1,0,1,2,2,44.91
1,1,1,1,1,1,1,0,0,4,4,8,502.7
1,1,1,1,1,0,1,1,0,1,5,1,184.19
0,0,1,1,1,1,1,0,0,1,3,7,104.99
0,1,0,1,1,1,1,0,0,2,3,3,106.43
0,1,1,0,1,1,1,0,0,2,3,10,33.34
0,1,1,1,0,1,1,0,0,3,3,3,158.26
0,1,1,1,1,0,1,1,1,3,1,6,249.99
0,1,1,1,1,0,0,1,0,1,4,6,43.11
0,1,1,1,1,1,1,0,0,3,2,15,281.25
0,1,1,1,1,1,1,0,0,3,2,3,157.01
1,0,0,1,1,0,1,1,0,4,1,1,259.34
1,0,1,0,1,0,1,1,0,2,2,15,34.19
1,0,1,1,0,0,1,1,0,2,4,2,699.41
1,0,1,1,1,0,1,1,0,4,3,12,105.66
1,0,1,1,1,1,0,0,0,2,4,9,23.48
1,0,1,1,1,1,1,0,0,3,5,7,189.66
1,0,1,1,1,0,1,1,0,1,3,1,94.04
1,1,0,0,1,1,1,0,0,4,4,2,32.21
1,1,0,1,0,0,1,1,0,4,3,4,135.57
1,1,0,1,1,0,1,1,0,3,2,2,149.78
1,1,0,1,1,1,0,0,0,3,5,15,20.77
1,1,0,1,1,1,1,0,0,4,3,8,105.33
1,1,0,1,1,0,1,1,0,2,4,1,392.73
1,1,1,0,0,0,1,1,0,2,3,7,47.45
1,1,1,0,1,0,1,1,0,3,3,8,32.85
1,1,1,0,1,1,0,0,0,2,4,6,15.88
1,1,1,0,1,1,1,0,0,2,3,1,33.3
1,1,1,0,1,0,1,1,0,3,4,7,31.34
1,1,1,1,0,0,1,1,0,2,2,3,193.13
1,1,1,1,0,1,0,0,0,1,5,2,50.77
