LZP,ROLZX,RANK,TEXT,skip,BWTS,LZ,MTFT,SRT,X86,checksum,RLT,BWT,ZRLT,ROLZ,jobs,blocksize,entropyType,time
0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8,1000,2,15.07
1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1000,8,99.02
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,8,1000,2,16.6
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,8,1000,2,15.16
0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1000000000,2,9.98
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1000000000,4,7.2
0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,8,1000,2,15.25
0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,8,1000000,3,2.76
0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1000000,8,14.9
0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1000000000,2,6.88
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1000000,6,907.08
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1000000000,3,7.86
0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,4,1000000000,3,8.28
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1000000000,8,17.73
0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1000000,8,14.49
0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1000000000,2,8.03
1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1000000000,2,6.92
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1000000000,5,6.93
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,8,1000000000,5,6.83
1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1000,8,112.34
0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,8,1000000000,3,5.77
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1000000000,8,18.68
0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,4,1000000000,3,11.36
0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1000000000,8,18.1
0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1000000,8,13.26
0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,8,1000000,1,2.76
0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,8,1000000,1,3.49
1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1000,8,111.87
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1000000,8,6.41
0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,4,1000000000,3,9.32
1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1000000000,2,8.16
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8,1000,2,15.07
1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1000,8,112.22
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1000000,2,907.03
1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1000,8,99.74
1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1000000000,2,10.1
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,8,1000,2,15.15
0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,8,1000000,6,2.8
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,8,1000,5,59.34
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1000000,8,4.73
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,8,1000000,5,3.12
0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1000000000,8,18.8
0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1000000,8,14.7
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8,1000,2,13.79
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1000000000,8,15.47
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1000000,2,971.2
0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1000000000,8,17.13
1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1000000000,8,16.27
0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1000000000,2,7.91
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1000000,2,905.84
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,8,1000,2,15.15
0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,4,1000000000,3,10.2
1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1000000000,8,16.59
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000,8,6.63
1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1000000000,2,7.92
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,8,1000000000,7,12.95
0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,8,1000000,2,1.51
1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1000000000,4,4.76
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1000000,2,930.55
0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1000000000,8,17.79
0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,8,1000000,3,2.8
0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,8,1000000000,6,1.58
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000000,2,906.61
0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1000000000,8,20.46
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,8,1000,2,16.71
0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,8,1000000,3,3.9
1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1000000000,8,16.71
1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,4,1000000000,2,8.16
0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,4,1000000000,3,6.55
1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,8,1000000000,2,7.91
0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,8,1000000,6,3.31
0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1000000000,8,20.25
0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,4,1000000000,3,9.21
1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1000000000,8,15.76
1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,8,1000000000,2,8.18
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,8,1000,2,15.31
0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1000000,6,4.04
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,8,1000000000,6,1.99
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,8,1000000000,6,3.74
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000000,2,972.07
0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1000000000,8,20.35
0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,4,1000000000,3,7.25
1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1000000000,8,15.66
0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1000000000,8,20.54
0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1000000000,8,20.56
0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1000000000,8,18.49
1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1000000000,8,15.3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000,8,5.32
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000000,8,6.65
0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,4,1000000000,3,8.26
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1000000,2,929.03
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000000,8,18.52
0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1000000,6,7.31
1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1000000000,8,13.97
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,6,6.61
1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1000000000,8,14.26
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000000,8,12.8
0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1000000000,8,17.93
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1000000,6,929.71
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,8,1000,2,15.33
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,8,1000,2,16.79
0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1000000000,8,14.91
0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1000000000,8,18.97
0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,8,1000000000,6,2.66
0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,8,1000000000,3,7.84
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1000000,6,928.53
0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,4,1000000000,3,8.42
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,6,7.93
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000000,6,906.47
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,8,1000000000,3,6.93
1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1000000000,8,16.63
1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,8,1000000000,2,7.09
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000000000,8,19.39
0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,8,1000000000,6,1.99
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1000000,6,906.42
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,8,1000000000,6,1.97
0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1000000,8,12.39
0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1000000,8,14.3
0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1000000,8,14.3
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,8,1000,8,96.59
0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,8,1000000000,6,3.84
0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,8,1000000,3,4.0
0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,8,1000000000,6,3.82
1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,4,1000,8,86.61
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000000,6,915.58
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,4,1000,8,85.64
0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,8,1000000000,2,7.93
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1000000,5,838.36
0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,8,1000000000,6,3.89
0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1000000,2,7.57
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1000000,5,906.94
1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,8,1000,8,97.36
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,8,1000000,3,3.24
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1000000,5,907.96
0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,8,1000,8,121.84
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1000000000,8,12.76
0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1000000,8,14.74
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000,8,6.0
0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,8,1000000000,6,2.04
0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,8,1000000000,3,8.59
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,8,1000,2,15.33
0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1000000,8,14.57
0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,4,1000,8,108.15
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000,6,0.6
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1000000,8,18.23
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1000000,8,19.54
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,8,1000,3,5.93
0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,8,1000000000,3,4.66
0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,4,1000,8,87.56
1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1000000,2,6.23
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000000,6,0.83
0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,8,1000,8,96.51
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,8,1000000000,6,1.6
0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,8,1000000000,3,6.73
0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1000000,6,5.3
0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1000000,8,14.12
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1000000,6,0.4
0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,8,1000000,3,2.41
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1000000,8,10.2
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,8,1000000000,6,1.87
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1000000,6,0.74
0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,8,1000000000,6,4.27
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000000,8,12.68
0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,4,1000000000,3,9.27
1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,8,1000,8,96.98
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,1000000,6,0.46
0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1000000,6,5.1
0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,8,1000000000,6,3.83
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,8,1000,3,5.9
0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8,1000,3,6.35
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1000000000,8,12.97
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8,1000,3,7.13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000,8,13.73
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,8,1000,2,14.47
0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1000000,8,16.22
1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1000000,2,7.73
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000,2,0.57
0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,8,1000000000,6,3.83
0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1000000,2,6.1
0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1000000,8,17.99
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1000000,6,0.4
0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,8,1000,8,122.29
0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1000000,6,6.31
0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,8,1000000,3,3.33
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1000000,6,1.45
0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1000000,8,15.28
0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,4,1000000000,3,11.1
0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,4,1000,3,28.6
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,1000000,6,0.87
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1000000,6,0.41
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1000000,6,0.58
0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1000000,8,16.44
1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,8,1000,8,122.27
0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,8,1000000000,6,3.8
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1000000,6,0.99
0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1000000,6,7.35
0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,4,1000000,3,4.34
0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1000000,6,6.11
0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1000000,2,7.75
0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,8,1000000000,6,1.89
1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,4,1000,8,107.83
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1000000,6,0.85
0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,4,1000000,3,3.69
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1000000,6,0.54
1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1000000,2,6.27
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1000000,6,0.74
0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,8,1000,8,128.15
0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,4,1000000000,3,9.04
0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,4,1000,3,27.81
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1000000,6,7.95
0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,8,1000000000,3,8.73
0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,4,1000000,3,4.35
0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1000000,8,14.43
1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1000000,2,4.21
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,8,1000,6,32.54
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1000,6,2.06
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1000000,6,0.91
1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1000000,2,5.08
1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,4,1000000,2,2.67
1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,8,1000,8,122.4
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,8,1000000000,6,2.03
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,8,1000000,8,965.64
1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,8,1000000,8,845.03
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1000,2,39.9
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,8,1000000000,6,0.9
0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1000000,8,15.67
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,8,1000000000,6,1.85
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1000000,6,0.75
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,8,1000,6,1.54
1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1000000,2,4.83
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,8,1000000,6,1.14
0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,8,1000000,3,3.8
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,8,1000000000,6,2.75
0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,8,1000000000,6,0.71
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1000000,6,0.54
1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,4,1000000,2,2.61
0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,4,1000000,3,3.44
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1000,6,1.48
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,8,1000000000,6,1.64
0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,8,1000,6,1.15
0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1000000,8,16.41
1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,4,1000000,2,2.91
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,8,1000,6,2.87
0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1000000,8,18.29
1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1000000,2,6.11
0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1000000,8,18.53
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,1000000,6,0.99
0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1000000,6,4.13
0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1000000,8,15.65
0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1000000,6,5.19
0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1000000,8,16.12
0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,4,1000000,3,4.56
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1000,6,1.28
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,8,1000000000,6,3.47
0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1000000,8,16.12
0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1000000,6,4.2
0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,8,1000000,6,0.59
0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1000000,8,13.17
0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,8,1000000000,6,0.93
0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1000000,8,13.38
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1000000,6,0.46
0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1000000,8,13.27
0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,8,1000,3,4.55
0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,4,1000000,3,4.3
0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,8,1000,3,34.39
0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,4,1000000000,3,11.13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1000000000,6,0.81
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,8,1000,8,96.62
0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,8,1000,6,1.66
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,8,1000,6,31.62
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1000000,6,6.86
0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,8,1000000,6,0.82
0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,8,1000000000,6,2.87
1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1000000,2,6.2
0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1000000,8,13.13
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1000000,6,0.59
0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,4,1000000000,3,11.02
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000,6,1.15
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1000000,6,1.46
0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1000000,6,6.09
0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1000000,8,16.35
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1000000000,6,2.64
1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,6,4.06
0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,4,1000000000,3,8.3
0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,8,1000,6,3.14
1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,6,5.21
1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,4,1000000,2,3.4
0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,8,1000,3,4.79
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,8,1000000000,6,1.62
0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1000000,8,16.36
0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1000000,8,16.39
0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1000000,8,16.07
1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1000000,6,4.11
0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1000000,8,16.48
0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,4,1000000000,3,11.11
1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1000000,6,7.19
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000,6,1.16
0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1000000,8,16.01
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,8,1000,3,28.56
0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,8,1000000,6,822.04
1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1000000,6,6.13
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1000,6,0.81
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1000,6,1.18
0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,4,1000000,8,6.11
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8,1000000000,6,3.83
0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,4,1000000,8,6.72
0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,4,1000,3,27.11
1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,4,1000000,2,4.03
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1000000,6,4.25
0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1000000,6,3.97
0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1000000,6,5.36
0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,4,1000000,8,5.85
0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,4,1000000,8,6.48
1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,4,1000000,2,3.59
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,4,1000000,2,2.85
0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1000000,6,7.0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,1000,6,0.74
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,8,1000000,8,887.68
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,4,1000000,8,979.51
0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,4,1000,3,33.05
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1000000,2,4.9
1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,4,1000000,8,879.95
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000,6,1.2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000000,6,0.57
0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,8,1000,3,5.98
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000000,6,2.32
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,4,1000,2,17.47
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1000000,6,4.07
0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,8,1000,3,35.14
0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1000000,6,6.36
