LZP,ROLZX,RANK,TEXT,skip,BWTS,LZ,MTFT,SRT,X86,checksum,RLT,BWT,ZRLT,ROLZ,jobs,blocksize,entropyType,time
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1000000000,5,21.33
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,8,1000000000,5,21.35
1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1000,8,167.43
0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,8,1000000000,3,19.03
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1000000000,8,48.92
0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,4,1000000000,3,38.11
0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1000000000,8,59.57
0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1000000,8,45.61
0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,8,1000000,1,4.38
0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,8,1000000,1,5.6
1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1000,8,167.99
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1000000,8,10.91
0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,4,1000000000,3,27.95
1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1000000000,2,23.98
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8,1000,2,19.14
1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1000,8,166.76
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1000000,2,3.59
1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1000,8,153.3
1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1000000000,2,33.28
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,8,1000,2,19.05
0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,8,1000000,6,4.35
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,8,1000,5,84.81
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1000000,8,10.87
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,8,1000000,5,6.12
0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1000000000,8,64.24
0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1000000,8,51.64
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8,1000,2,16.88
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1000000000,8,54.34
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1000000,2,9.1
0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1000000000,8,59.83
1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1000000000,8,58.7
0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1000000000,2,23.71
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1000000,2,3.71
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,8,1000,2,19.1
0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,4,1000000000,3,29.54
1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1000000000,8,59.2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000,8,12.29
1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1000000000,2,23.83
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,8,1000000000,7,49.78
0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,8,1000000,2,2.96
1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1000000000,4,11.99
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1000000,2,6.79
0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1000000000,8,57.09
0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,8,1000000,3,4.54
0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,8,1000000000,6,3.79
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000000,2,4.06
0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1000000000,8,66.22
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,8,1000,2,21.14
0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,8,1000000,3,6.33
1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1000000000,8,59.51
1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,4,1000000000,2,24.32
0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,4,1000000000,3,20.64
1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,8,1000000000,2,23.9
0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,8,1000000,6,5.52
0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1000000000,8,65.37
0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,4,1000000000,3,25.78
1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1000000000,8,51.76
1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,8,1000000000,2,24.06
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,8,1000,2,20.23
0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1000000,6,8.59
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,8,1000000000,6,7.26
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,8,1000000000,6,11.67
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000000,2,10.77
0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1000000000,8,65.0
0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,4,1000000000,3,23.59
1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1000000000,8,54.41
0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1000000000,8,64.86
0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1000000000,8,64.98
0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1000000000,8,60.91
1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1000000000,8,55.92
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000,8,14.62
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000000,8,12.45
0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,4,1000000000,3,24.28
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1000000,2,3.72
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000000,8,47.29
0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1000000,6,20.45
1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1000000000,8,51.96
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,6,19.89
1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1000000000,8,53.85
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000000,8,58.61
0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1000000000,8,56.11
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1000000,6,3.04
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,8,1000,2,20.24
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,8,1000,2,22.53
0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1000000000,8,60.67
0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1000000000,8,66.99
0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,8,1000000000,6,10.93
0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,8,1000000000,3,25.29
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1000000,6,6.05
0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,4,1000000000,3,25.14
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,6,23.91
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000000,6,3.35
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,8,1000000000,3,21.47
1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1000000000,8,57.65
1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,8,1000000000,2,20.14
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000000000,8,51.1
0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,8,1000000000,6,7.21
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1000000,6,3.08
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,8,1000000000,6,7.26
0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1000000,8,17.8
0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1000000,8,18.68
0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1000000,8,18.23
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,8,1000,8,131.91
0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,8,1000000000,6,11.89
0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,8,1000000,3,6.11
0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,8,1000000000,6,11.91
1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,4,1000,8,117.89
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000000,6,10.0
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,4,1000,8,117.05
0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,8,1000000000,2,19.57
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1000000,5,2.85
0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,8,1000000000,6,9.76
0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1000000,2,8.48
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1000000,5,6.01
1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,8,1000,8,132.95
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,8,1000000,3,5.5
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1000000,5,2.84
0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,8,1000,8,171.03
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1000000000,8,50.5
0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1000000,8,51.77
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000,8,12.4
0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,8,1000000000,6,5.21
0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,8,1000000000,3,28.25
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,8,1000,2,19.48
0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1000000,8,18.79
0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,4,1000,8,148.97
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000,6,0.67
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1000000,8,42.66
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1000000,8,45.63
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,8,1000,3,7.55
0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,8,1000000000,3,13.24
0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,4,1000,8,116.31
1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1000000,2,7.15
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000000,6,1.54
0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,8,1000,8,137.29
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,8,1000000000,6,7.42
0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,8,1000000000,3,20.93
0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1000000,6,12.03
0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1000000,8,17.9
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1000000,6,0.52
0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,8,1000000,3,3.4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1000000,8,43.59
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,8,1000000000,6,6.89
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1000000,6,1.4
0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,8,1000000000,6,12.09
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000000,8,58.11
0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,4,1000000000,3,30.04
1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,8,1000,8,133.48
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,1000000,6,0.63
0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1000000,6,12.59
0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,8,1000000000,6,11.47
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,8,1000,3,8.19
0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8,1000,3,9.25
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1000000000,8,51.19
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8,1000,3,9.3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000,8,43.08
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,8,1000,2,19.33
0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1000000,8,20.46
1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1000000,2,8.5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000,2,0.78
0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,8,1000000000,6,11.46
0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1000000,2,7.06
0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1000000,8,22.14
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1000000,6,0.59
0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,8,1000,8,172.02
0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1000000,6,15.74
0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,8,1000000,3,5.4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1000000,6,1.99
0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1000000,8,20.1
0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,4,1000000000,3,34.36
0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,4,1000,3,43.42
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,1000000,6,1.48
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1000000,6,0.58
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1000000,6,0.69
0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1000000,8,20.09
1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,8,1000,8,171.52
0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,8,1000000000,6,11.48
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1000000,6,1.4
0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1000000,6,20.0
0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,4,1000000,3,5.7
0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1000000,6,13.83
0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1000000,2,8.44
0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,8,1000000000,6,6.88
1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,4,1000,8,149.38
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1000000,6,1.56
0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,4,1000000,3,4.76
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1000000,6,0.67
1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1000000,2,7.18
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1000000,6,1.06
0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,8,1000,8,170.66
0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,4,1000000000,3,27.08
0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,4,1000,3,41.38
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1000000,6,24.77
0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,8,1000000000,3,25.49
0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,4,1000000,3,5.4
0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1000000,8,18.88
1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1000000,2,5.23
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,8,1000,6,41.91
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1000,6,2.45
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1000000,6,2.2
1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1000000,2,6.26
1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,4,1000000,2,3.6
1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,8,1000,8,170.71
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,8,1000000000,6,7.43
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,8,1000000,8,12.9
1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,8,1000000,8,13.01
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1000,2,59.83
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,8,1000000000,6,1.56
0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1000000,8,19.46
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,8,1000000000,6,6.84
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1000000,6,1.37
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,8,1000,6,3.13
1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1000000,2,5.44
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,8,1000000,6,1.49
0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,8,1000000,3,5.5
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,8,1000000000,6,8.99
0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,8,1000000000,6,1.09
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1000000,6,0.65
1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,4,1000000,2,3.32
0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,4,1000000,3,4.41
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1000,6,1.39
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,8,1000000000,6,5.37
0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,8,1000,6,1.07
0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1000000,8,20.41
1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,4,1000000,2,3.79
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,8,1000,6,3.23
0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1000000,8,21.88
1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1000000,2,6.87
0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1000000,8,21.42
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,1000000,6,1.4
0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1000000,6,7.97
0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1000000,8,20.45
0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1000000,6,12.13
0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1000000,8,20.31
0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,4,1000000,3,5.88
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1000,6,2.98
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,8,1000000000,6,13.42
0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1000000,8,53.29
0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1000000,6,8.54
0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,8,1000000,6,0.67
0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1000000,8,17.21
0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,8,1000000000,6,1.7
0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1000000,8,16.81
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1000000,6,0.62
0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1000000,8,16.9
0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,8,1000,3,7.36
0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,4,1000000,3,5.53
0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,8,1000,3,43.13
0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,4,1000000000,3,34.36
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1000000000,6,1.41
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,8,1000,8,131.12
0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,8,1000,6,1.54
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,8,1000,6,40.84
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1000000,6,19.72
0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,8,1000000,6,1.09
0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,8,1000000000,6,6.01
1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1000000,2,7.2
0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1000000,8,17.3
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1000000,6,0.72
0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,4,1000000000,3,34.2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000,6,1.91
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1000000,6,3.05
0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1000000,6,15.81
0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1000000,8,53.16
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1000000000,6,8.62
1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,6,8.39
0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,4,1000000000,3,24.58
0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,8,1000,6,3.84
1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,6,12.4
1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,4,1000000,2,4.46
0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,8,1000,3,7.0
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,8,1000000000,6,5.36
0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1000000,8,50.81
0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1000000,8,52.91
0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1000000,8,19.19
1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1000000,6,8.84
0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1000000,8,19.65
0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,4,1000000000,3,34.51
1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1000000,6,20.36
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000,6,1.34
0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1000000,8,19.11
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,8,1000,3,43.16
0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,8,1000000,6,1.89
1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1000000,6,16.04
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1000,6,0.88
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1000,6,1.97
0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,4,1000000,8,8.31
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8,1000000000,6,13.79
0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,4,1000000,8,9.05
0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,4,1000,3,41.88
1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,4,1000000,2,5.09
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1000000,6,8.35
0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1000000,6,7.98
0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1000000,6,12.05
0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,4,1000000,8,8.65
0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,4,1000000,8,9.07
1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,4,1000000,2,4.65
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,4,1000000,2,3.9
0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1000000,6,19.96
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,1000,6,0.87
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,8,1000000,8,12.6
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,4,1000000,8,14.34
0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,4,1000,3,42.82
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1000000,2,6.25
1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,4,1000000,8,13.95
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000,6,1.35
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000000,6,0.8
0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,8,1000,3,8.17
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000000,6,8.22
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,4,1000,2,24.55
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1000000,6,8.59
0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,8,1000,3,43.96
0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1000000,6,15.76
1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,8,1000,8,131.24
0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,8,1000000000,6,6.14
0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1000000,6,8.07
0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,8,1000,3,8.56
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1000,6,41.13
0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,8,1000,8,170.43
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,8,1000,6,2.22
1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1000000,6,8.39
0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,8,1000,6,3.81
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8,1000,6,41.58
0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1000000,5,11.92
0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,4,1000,3,12.78
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000000000,6,4.61
0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,8,1000,3,43.47
0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,4,1000,3,43.85
0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,4,1000000,3,5.5
1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,8,1000,8,169.89
