LZP,ROLZX,RANK,TEXT,skip,BWTS,LZ,MTFT,SRT,X86,checksum,RLT,BWT,ZRLT,ROLZ,jobs,blocksize,entropyType,time
0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,4,1000000000,3,1.05
1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1000000000,2,0.9
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8,1000,2,0.83
1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1000,8,3.82
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1000000,2,0.35
1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1000,8,3.36
1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1000000000,2,0.99
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,8,1000,2,0.83
0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,8,1000000,6,0.64
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,8,1000,5,2.44
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1000000,8,0.63
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,8,1000000,5,0.57
0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1000000000,8,1.34
0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1000000,8,1.16
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8,1000,2,0.66
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1000000000,8,1.19
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1000000,2,0.36
0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1000000000,8,1.27
1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1000000000,8,1.16
0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1000000000,2,0.86
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1000000,2,0.34
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,8,1000,2,0.86
0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,4,1000000000,3,1.11
1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1000000000,8,1.2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000,8,0.66
1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1000000000,2,0.81
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,8,1000000000,7,1.03
0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,8,1000000,2,0.34
1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1000000000,4,0.64
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1000000,2,0.37
0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1000000000,8,1.3
0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,8,1000000,3,0.53
0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,8,1000000000,6,0.5
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000000,2,0.37
0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1000000000,8,1.51
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,8,1000,2,0.97
0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,8,1000000,3,0.75
1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1000000000,8,1.16
1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,4,1000000000,2,0.98
0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,4,1000000000,3,0.82
1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,8,1000000000,2,0.88
0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,8,1000000,6,0.71
0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1000000000,8,1.48
0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,4,1000000000,3,0.98
1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1000000000,8,1.18
1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,8,1000000000,2,0.99
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,8,1000,2,0.9
0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1000000,6,0.66
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,8,1000000000,6,0.44
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,8,1000000000,6,0.62
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000000,2,0.52
0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1000000000,8,1.49
0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,4,1000000000,3,0.83
1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1000000000,8,1.21
0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1000000000,8,1.47
0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1000000000,8,1.43
0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1000000000,8,1.27
1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1000000000,8,1.22
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000,8,0.66
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000000,8,0.66
0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,4,1000000000,3,0.92
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1000000,2,0.36
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000000,8,0.92
0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1000000,6,0.76
1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1000000000,8,1.21
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,6,0.74
1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1000000000,8,1.23
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000000,8,0.98
0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1000000000,8,1.3
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1000000,6,0.34
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,8,1000,2,0.98
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,8,1000,2,0.94
0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1000000000,8,1.24
0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1000000000,8,1.37
0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,8,1000000000,6,0.44
0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,8,1000000000,3,0.8
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1000000,6,0.37
0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,4,1000000000,3,1.01
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,6,0.79
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000000,6,0.37
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,8,1000000000,3,0.83
1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1000000000,8,1.19
1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,8,1000000000,2,0.95
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000000000,8,0.96
0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,8,1000000000,6,0.41
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1000000,6,0.34
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,8,1000000000,6,0.42
0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1000000,8,1.06
0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1000000,8,1.15
0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1000000,8,1.19
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,8,1000,8,3.13
0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,8,1000000000,6,0.65
0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,8,1000000,3,0.69
0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,8,1000000000,6,0.64
1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,4,1000,8,2.88
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000000,6,0.48
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,4,1000,8,2.88
0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,8,1000000000,2,0.96
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1000000,5,0.34
0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,8,1000000000,6,0.55
0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1000000,2,0.79
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1000000,5,0.37
1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,8,1000,8,3.14
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,8,1000000,3,0.67
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1000000,5,0.35
0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,8,1000,8,4.15
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1000000000,8,0.89
0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1000000,8,1.18
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000,8,0.65
0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,8,1000000000,6,0.42
0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,8,1000000000,3,0.87
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,8,1000,2,0.95
0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1000000,8,1.16
0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,4,1000,8,3.62
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000,6,0.16
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1000000,8,0.64
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1000000,8,0.65
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,8,1000,3,0.66
0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,8,1000000000,3,0.67
0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,4,1000,8,2.88
1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1000000,2,0.75
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000000,6,0.19
0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,8,1000,8,3.13
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,8,1000000000,6,0.41
0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,8,1000000000,3,0.77
0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1000000,6,0.62
0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1000000,8,1.14
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1000000,6,0.14
0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,8,1000000,3,0.52
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1000000,8,0.63
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,8,1000000000,6,0.36
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1000000,6,0.16
0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,8,1000000000,6,0.61
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000000,8,0.88
0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,4,1000000000,3,0.97
1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,8,1000,8,3.16
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,1000000,6,0.13
0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1000000,6,0.73
0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,8,1000000000,6,0.54
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,8,1000,3,0.67
0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8,1000,3,0.71
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1000000000,8,0.8
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8,1000,3,0.7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000,8,0.66
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,8,1000,2,0.73
0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1000000,8,1.19
1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1000000,2,0.8
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000,2,0.14
0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,8,1000000000,6,0.54
0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1000000,2,0.73
0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1000000,8,1.09
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1000000,6,0.13
0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,8,1000,8,4.18
0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1000000,6,0.62
0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,8,1000000,3,0.66
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1000000,6,0.38
0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1000000,8,0.96
0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,4,1000000000,3,1.11
0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,4,1000,3,1.56
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,1000000,6,0.16
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1000000,6,0.12
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1000000,6,0.15
0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1000000,8,1.22
1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,8,1000,8,4.14
0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,8,1000000000,6,0.54
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1000000,6,0.15
0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1000000,6,0.68
0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,4,1000000,3,1.0
0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1000000,6,0.74
0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1000000,2,0.81
0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,8,1000000000,6,0.37
1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,4,1000,8,3.66
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1000000,6,0.18
0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,4,1000000,3,0.86
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1000000,6,0.15
1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1000000,2,0.78
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1000000,6,0.19
0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,8,1000,8,4.12
0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,4,1000000000,3,1.02
0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,4,1000,3,1.52
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1000000,6,0.81
0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,8,1000000000,3,0.92
0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,4,1000000,3,0.97
0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1000000,8,1.12
1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1000000,2,0.59
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,8,1000,6,1.5
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1000,6,0.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1000000,6,0.16
1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1000000,2,0.66
1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,4,1000000,2,0.46
1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,8,1000,8,4.17
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,8,1000000000,6,0.41
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,8,1000000,8,0.92
1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,8,1000000,8,0.91
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1000,2,1.81
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,8,1000000000,6,0.35
0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1000000,8,1.04
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,8,1000000000,6,0.34
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1000000,6,0.16
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,8,1000,6,0.28
1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1000000,2,0.5
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,8,1000000,6,0.2
0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,8,1000000,3,0.76
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,8,1000000000,6,0.51
0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,8,1000000000,6,0.33
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1000000,6,0.16
1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,4,1000000,2,0.64
0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,4,1000000,3,0.79
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1000,6,0.26
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,8,1000000000,6,0.41
0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,8,1000,6,0.23
0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1000000,8,1.25
1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,4,1000000,2,0.68
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,8,1000,6,0.32
0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1000000,8,1.33
1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1000000,2,0.65
0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1000000,8,1.11
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,1000000,6,0.16
0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1000000,6,0.56
0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1000000,8,1.23
0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1000000,6,0.64
0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1000000,8,1.25
0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,4,1000000,3,0.96
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1000,6,0.29
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,8,1000000000,6,0.5
0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1000000,8,1.22
0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1000000,6,0.67
0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,8,1000000,6,0.15
0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1000000,8,1.12
0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,8,1000000000,6,0.34
0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1000000,8,1.05
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1000000,6,0.15
0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1000000,8,1.11
0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,8,1000,3,0.61
0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,4,1000000,3,0.89
0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,8,1000,3,1.6
0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,4,1000000000,3,1.11
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1000000000,6,0.31
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,8,1000,8,3.18
0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,8,1000,6,0.27
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,8,1000,6,1.28
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1000000,6,0.76
0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,8,1000000,6,0.21
0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,8,1000000000,6,0.52
1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1000000,2,0.71
0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1000000,8,1.11
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1000000,6,0.15
0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,4,1000000000,3,1.03
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000,6,0.19
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1000000,6,0.3
0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1000000,6,0.62
0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1000000,8,1.27
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1000000000,6,0.5
1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,6,0.57
0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,4,1000000000,3,0.94
0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,8,1000,6,0.45
1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,6,0.64
1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,4,1000000,2,0.69
0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,8,1000,3,0.61
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,8,1000000000,6,0.4
0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1000000,8,1.07
0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1000000,8,1.26
0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1000000,8,1.06
1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1000000,6,0.7
0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1000000,8,1.27
0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,4,1000000000,3,1.1
1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1000000,6,0.76
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000,6,0.23
0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1000000,8,1.08
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,8,1000,3,1.54
0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,8,1000000,6,0.38
1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1000000,6,0.64
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1000,6,0.18
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1000,6,0.2
0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,4,1000000,8,1.14
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8,1000000000,6,0.54
0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,4,1000000,8,1.1
0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,4,1000,3,1.41
1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,4,1000000,2,0.75
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1000000,6,0.59
0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1000000,6,0.59
0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1000000,6,0.62
0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,4,1000000,8,1.01
0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,4,1000000,8,1.14
1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,4,1000000,2,0.72
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,4,1000000,2,0.62
0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1000000,6,0.74
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,1000,6,0.2
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,8,1000000,8,0.88
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,4,1000000,8,0.91
0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,4,1000,3,1.46
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1000000,2,0.64
1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,4,1000000,8,0.97
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000,6,0.24
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000000,6,0.29
0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,8,1000,3,0.69
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000000,6,0.44
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,4,1000,2,0.94
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1000000,6,0.69
0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,8,1000,3,1.57
0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1000000,6,0.65
1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,8,1000,8,3.08
0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,8,1000000000,6,0.54
0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1000000,6,0.61
0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,8,1000,3,0.66
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1000,6,1.33
0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,8,1000,8,4.12
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,8,1000,6,0.29
1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1000000,6,0.6
0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,8,1000,6,0.51
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8,1000,6,1.32
0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1000000,5,0.61
0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,4,1000,3,0.77
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000000000,6,0.3
0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,8,1000,3,1.7
0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,4,1000,3,1.62
0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,4,1000000,3,0.84
1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,8,1000,8,4.16
0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,8,1000,3,0.7
0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,8,1000,8,3.06
0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,8,1000,3,1.66
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000000,6,0.3
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,5,0.73
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1000,2,1.18
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1000000000,6,0.32
0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,4,1000000000,3,0.98
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1000000000,6,0.34
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,8,1000,8,3.08
0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1000000000,3,0.61
0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1000000000,3,0.76
