LZP,ROLZX,RANK,TEXT,skip,BWTS,LZ,MTFT,SRT,X86,checksum,RLT,BWT,ZRLT,ROLZ,jobs,blocksize,entropyType,time
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,8,1000000000,6,1.03
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,8,1000000000,6,2.14
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000000,2,2.29
0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1000000000,8,6.83
0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,4,1000000000,3,3.21
1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1000000000,8,5.74
0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1000000000,8,6.98
0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1000000000,8,6.69
0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1000000000,8,6.63
1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1000000000,8,5.79
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000,8,1.65
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000000,8,1.99
0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,4,1000000000,3,3.78
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1000000,2,1.41
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000000,8,5.8
0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1000000,6,3.36
1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1000000000,8,5.85
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,6,3.38
1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1000000000,8,5.72
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000000,8,4.33
0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1000000000,8,7.02
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1000000,6,1.38
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,8,1000,2,5.13
0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,8,1000,2,5.63
0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1000000000,8,5.94
0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1000000000,8,6.92
0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,8,1000000000,6,1.48
0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,8,1000000000,3,3.19
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1000000,6,1.42
0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,4,1000000000,3,3.72
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,6,3.62
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000000,6,1.5
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,8,1000000000,3,3.12
1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1000000000,8,5.36
1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,8,1000000000,2,3.14
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000000000,8,6.04
0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,8,1000000000,6,1.04
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1000000,6,1.34
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,8,1000000000,6,1.05
0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1000000,8,5.38
0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1000000,8,6.15
0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1000000,8,6.12
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,8,1000,8,29.98
0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,8,1000000000,6,2.25
0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,8,1000000,3,2.08
0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,8,1000000000,6,2.18
1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,4,1000,8,27.5
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000000,6,2.06
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,4,1000,8,26.94
0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,8,1000000000,2,3.44
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1000000,5,1.32
0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,8,1000000000,6,1.93
0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1000000,2,3.24
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1000000,5,1.42
1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,8,1000,8,30.25
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,8,1000000,3,2.34
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1000000,5,1.4
0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,8,1000,8,39.98
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1000000000,8,3.9
0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1000000,8,6.31
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000,8,2.07
0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,8,1000000000,6,1.09
0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,8,1000000000,3,3.41
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,8,1000,2,5.05
0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1000000,8,6.03
0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,4,1000,8,35.04
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000,6,0.4
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1000000,8,5.05
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1000000,8,5.9
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,8,1000,3,2.59
0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,8,1000000000,3,2.51
0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,4,1000,8,26.95
1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1000000,2,3.04
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000000,6,0.5
0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,8,1000,8,30.4
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,8,1000000000,6,1.05
0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,8,1000000000,3,3.01
0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1000000,6,2.67
0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1000000,8,6.27
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1000000,6,0.25
0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,8,1000000,3,1.6
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1000000,8,3.46
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,8,1000000000,6,0.76
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1000000,6,0.35
0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,8,1000000000,6,2.24
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000000,8,4.11
0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,4,1000000000,3,3.9
1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,8,1000,8,30.43
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,1000000,6,0.33
0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1000000,6,2.87
0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,8,1000000000,6,1.99
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,8,1000,3,2.74
0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8,1000,3,2.81
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1000000000,8,3.83
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8,1000,3,3.25
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000000,8,5.23
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,8,1000,2,4.7
0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1000000,8,6.05
1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1000000,2,3.31
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000,2,0.26
0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,8,1000000000,6,1.99
0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1000000,2,2.9
0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1000000,8,6.08
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1000000,6,0.26
0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,8,1000,8,40.42
0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1000000,6,2.87
0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,8,1000000,3,1.94
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1000000,6,1.16
0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1000000,8,5.1
0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,4,1000000000,3,4.62
0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,4,1000,3,11.03
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,1000000,6,0.41
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1000000,6,0.28
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1000000,6,0.42
0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1000000,8,6.28
1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,8,1000,8,40.18
0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,8,1000000000,6,1.88
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1000000,6,0.4
0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1000000,6,3.18
0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,4,1000000,3,2.83
0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1000000,6,3.12
0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1000000,2,3.27
0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,8,1000000000,6,0.76
1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,4,1000,8,35.41
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1000000,6,0.54
0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,4,1000000,3,2.51
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1000000,6,0.41
1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1000000,2,2.99
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1000000,6,0.5
0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,8,1000,8,39.67
0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,4,1000000000,3,4.0
0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,4,1000,3,10.44
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1000000,6,3.9
0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,8,1000000000,3,3.72
0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,4,1000000,3,2.6
0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1000000,8,5.43
1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1000000,2,2.37
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,8,1000,6,10.27
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1000,6,1.2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1000000,6,0.41
1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1000000,2,2.63
1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,4,1000000,2,1.63
1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,8,1000,8,40.16
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,8,1000000000,6,1.07
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,8,1000000,8,2.83
1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,8,1000000,8,2.66
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1000,2,14.47
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,8,1000000000,6,0.63
0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1000000,8,5.55
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,8,1000000000,6,0.75
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1000000,6,0.34
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,8,1000,6,0.69
1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1000000,2,1.83
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,8,1000000,6,0.56
0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,8,1000000,3,2.41
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,8,1000000000,6,1.31
0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,8,1000000000,6,0.48
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1000000,6,0.44
1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,4,1000000,2,2.07
0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,4,1000000,3,2.31
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1000,6,0.84
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,8,1000000000,6,0.98
0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,8,1000,6,0.55
0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1000000,8,6.21
1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,4,1000000,2,2.21
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,8,1000,6,1.48
0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1000000,8,6.88
1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1000000,2,2.85
0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1000000,8,6.0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,1000000,6,0.39
0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1000000,6,2.31
0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1000000,8,6.06
0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1000000,6,2.74
0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1000000,8,6.36
0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,4,1000000,3,2.62
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1000,6,0.69
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,8,1000000000,6,1.44
0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1000000,8,6.31
0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1000000,6,2.48
0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,8,1000000,6,0.41
0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1000000,8,5.69
0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,8,1000000000,6,0.63
0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1000000,8,5.66
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1000000,6,0.52
0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1000000,8,5.9
0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,8,1000,3,2.21
0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,4,1000000,3,2.41
0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,8,1000,3,10.84
0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,4,1000000000,3,4.6
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1000000000,6,0.54
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,8,1000,8,30.19
0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,8,1000,6,0.84
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,8,1000,6,9.96
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1000000,6,3.4
0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,8,1000000,6,0.62
0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,8,1000000000,6,1.81
1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1000000,2,2.86
0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1000000,8,5.84
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1000000,6,0.45
0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,4,1000000000,3,4.39
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000,6,0.47
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1000000,6,0.76
0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1000000,6,2.87
0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1000000,8,6.34
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1000000000,6,1.31
1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,6,2.51
0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,4,1000000000,3,3.75
0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,8,1000,6,1.67
1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,6,2.78
1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,4,1000000,2,2.16
0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,8,1000,3,2.2
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,8,1000000000,6,1.19
0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1000000,8,5.42
0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1000000,8,6.25
0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1000000,8,5.49
1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1000000,6,2.55
0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1000000,8,6.31
0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,4,1000000000,3,4.62
1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1000000,6,3.43
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000,6,0.59
0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1000000,8,5.33
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,8,1000,3,10.78
0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,8,1000000,6,1.31
1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1000000,6,3.03
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1000,6,0.39
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1000,6,0.47
0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,4,1000000,8,2.87
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8,1000000000,6,1.73
0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,4,1000000,8,3.23
0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,4,1000,3,10.65
1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,4,1000000,2,2.19
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1000000,6,2.53
0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1000000,6,2.38
0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1000000,6,2.69
0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,4,1000000,8,3.01
0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,4,1000000,8,2.92
1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,4,1000000,2,2.33
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,4,1000000,2,2.02
0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1000000,6,3.36
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,1000,6,0.48
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,8,1000000,8,2.47
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,4,1000000,8,2.64
0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,4,1000,3,10.9
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1000000,2,2.51
1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,4,1000000,8,2.77
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000,6,0.58
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1000000000,6,0.38
0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,8,1000,3,2.75
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000000,6,1.04
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,4,1000,2,5.77
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1000000,6,2.49
0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,8,1000,3,11.11
0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1000000,6,2.89
1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,8,1000,8,29.94
0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,8,1000000000,6,1.83
0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1000000,6,2.38
0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,8,1000,3,2.26
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8,1000,6,10.14
0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,8,1000,8,39.64
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,8,1000,6,0.95
1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1000000,6,2.53
0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,8,1000,6,1.65
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8,1000,6,10.03
0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1000000,5,2.68
0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,4,1000,3,3.54
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000000000,6,0.64
0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,8,1000,3,11.04
0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,4,1000,3,10.98
0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,4,1000000,3,2.34
1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,8,1000,8,39.98
0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,8,1000,3,2.51
0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,8,1000,8,29.91
0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,8,1000,3,11.26
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000000,6,0.56
0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1000000,5,3.31
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1000,2,10.63
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1000000000,6,0.56
0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,4,1000000000,3,3.75
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1000000000,6,0.64
1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,8,1000,8,30.06
0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1000000000,3,2.56
0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1000000000,3,3.07
0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,4,1000,3,10.78
1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,4,1000000,3,2.56
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1000000,5,3.72
0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1000000,5,2.52
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1000,6,0.66
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1000,6,0.7
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,8,1000000,2,2.1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1000,6,0.79
0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,4,1000000,8,3.18
0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,8,1000,8,39.63
0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1000000,5,2.88
0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,4,1000000000,8,6.74
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,8,1000000000,6,1.11
0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,8,1000000,6,1.42
1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,4,1000,8,34.89
1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,4,1000,8,34.8
0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1000000,5,3.44
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8,1000000000,6,0.66
0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1000000000,3,2.43
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,8,1000,2,6.0
0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,4,1000,8,27.71
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,4,1000000000,2,2.77
0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1000000,5,3.08
1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1000000,8,6.33
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1000000000,3,3.07
1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,4,1000,8,34.81
0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,4,1000000000,8,6.86
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,8,1000,6,1.03
0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,8,1000000,5,2.64
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,1000,6,0.5
0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,8,1000000,6,0.78
0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,8,1000000,5,2.53
0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,8,1000000000,6,0.62
0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,4,1000000,4,2.38
0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,8,1000,6,1.62
1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,4,1000,8,26.64
0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1000000,3,2.23
0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,4,1000,8,27.49
0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1000000,3,2.84
1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,4,1000,8,26.48
0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,4,1000000000,8,7.11
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1000,6,0.64
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1000,6,0.7
0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1000000,3,2.21
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1000000,3,2.77
0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1000000,5,2.37
0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,8,1000000000,5,3.66
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1000000,6,0.44
0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,8,1000000,5,2.6
